Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.727897346807553e9""], [""1.727897346807755e9""]]","[[""1.727897353061736e9""], [""1.727897353062627e9""]]","[Float64[], Float64[]]","[[0.145], [0.145]]",0.145,0.19964885711669922,0.34464885711669924,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.727897353262542e9""], [""1.727897353262687e9""]]","[[""1.727897354224544e9""], [""1.727897354225534e9""]]","[Float64[], Float64[]]","[[0.145], [0.145]]",0.145,0.0008821487426757812,0.14588214874267577,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[Int64[], Int64[]]",NA
3,"[[""1.727897354226575e9""], [""1.727897354226685e9""]]","[[""1.727897354324543e9"", ""1.727897354346511e9""], [""1.727897354601423e9""]]","[[0.02346, 0.02404], Float64[]]","[[0.09796810150146484, 0.11993598937988281], [0.145]]",0.145,0.0009009838104248047,0.1459009838104248,"[0.5075000000000002, 0.5045850000000002, 0.9676800000000002, 0.9512500000000003, 0.8917250000000002, 0.6113700000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9675900000000003, 0.9512500000000003, 0.8193500000000002, 0.6349750000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9676650000000002, 0.9512500000000003, 0.9083450000000003, 0.5489450000000002, 0.5075000000000002, 0.5045850000000002]","[[0.49250000000000016, 0.49541500000000016, 0.03232000000000024, 0.04875000000000029, 0.10827500000000023, 0.3886300000000002, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.03241000000000027, 0.04875000000000029, 0.1806500000000002, 0.36502500000000015, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.032335000000000225, 0.04875000000000029, 0.09165500000000026, 0.4510550000000002, 0.49250000000000016, 0.49541500000000016], [0.4924999999999998, 0.4954149999999998, 0.03231999999999979, 0.04874999999999974, 0.10827499999999979, 0.3886299999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03240999999999972, 0.04874999999999974, 0.18064999999999976, 0.3650249999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03233499999999978, 0.04874999999999974, 0.09165499999999971, 0.45105499999999976, 0.4924999999999998, 0.4954149999999998]]","[[1, 2], Int64[]]",1
4,"[[""1.727897354602465e9""], [""1.727897354602609e9""]]","[String[], [""1.727897354681389e9""]]","[Float64[], [0.07945]]","[Float64[], [0.0787801742553711]]",0.0787801742553711,0.001071929931640625,0.07985210418701172,"[0.015000000000000097, 0.009170000000000067, 0.97837, 0.9594849999999998, 0.394225, 0.148455, 0.015000000000000097, 0.009170000000000067, 0.015000000000000097, 0.009170000000000067, 0.9790599999999999, 0.95978, 0.32185, 0.17206000000000007, 0.015000000000000097, 0.009170000000000067, 0.015000000000000097, 0.009170000000000067, 0.98451, 0.9640649999999998, 0.41584499999999996, 0.09103, 0.015000000000000097, 0.009170000000000067]","[[9.71445146547012e-17, 6.765421556309548e-17, 0.04300999999999999, 0.05698499999999984, 0.389225, 0.07428499999999999, 9.71445146547012e-17, 6.765421556309548e-17, 9.71445146547012e-17, 6.765421556309548e-17, 0.04387999999999992, 0.05728, 0.31685, 0.09788999999999995, 9.71445146547012e-17, 6.765421556309548e-17, 9.71445146547012e-17, 6.765421556309548e-17, 0.04918, 0.06156499999999987, 0.40084500000000006, 0.006860000000000005, 9.71445146547012e-17, 6.765421556309548e-17], [9.71445146547012e-17, 6.765421556309548e-17, 0.04300999999999999, 0.056985000000000174, 0.389225, 0.074285, 9.71445146547012e-17, 6.765421556309548e-17, 9.71445146547012e-17, 6.765421556309548e-17, 0.04388000000000003, 0.05728000000000011, 0.31685, 0.09789000000000007, 9.71445146547012e-17, 6.765421556309548e-17, 9.71445146547012e-17, 6.765421556309548e-17, 0.04918, 0.0615650000000002, 0.40084499999999995, 0.006860000000000005, 9.71445146547012e-17, 6.765421556309548e-17]]","[Int64[], [1]]",2
5,"[[""1.727897354682613e9""], [""1.727897354682722e9""]]","[[""1.727897354685979e9""], [""1.727897354751086e9""]]","[[0.02304], [0.07938]]","[[0.0033659934997558594], [0.06836390495300293]]",0.06836390495300293,0.0012269020080566406,0.06959080696105957,"[0.015000000000000013, 0.009165000000000006, 0.9637999999999999, 0.9440600000000001, 0.39422999999999997, 0.15761999999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.009165000000000006, 0.9642350000000001, 0.943445, 0.3218500000000001, 0.18122500000000002, 0.015000000000000013, 0.0, 0.015000000000000013, 0.009165000000000006, 0.967665, 0.9489600000000001, 0.41584999999999994, 0.08186000000000002, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 4.999999999992857e-6, 0.02843999999999991, 0.04156000000000015, 0.3892300000000001, 0.06512000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 4.999999999992857e-6, 0.029055000000000053, 0.04094500000000001, 0.31684999999999997, 0.088725, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 4.999999999992857e-6, 0.032335, 0.04646000000000017, 0.40085000000000004, 0.01602999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 5.000000000006735e-6, 0.028440000000000132, 0.04155999999999993, 0.38922999999999996, 0.06511999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 5.000000000006735e-6, 0.029054999999999942, 0.04094500000000001, 0.3168500000000001, 0.08872500000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 5.000000000006735e-6, 0.032335, 0.046459999999999835, 0.40084999999999993, 0.016030000000000016, 1.3877787807814457e-17, 0.00917]]","[[3], [2]]",3
6,"[[""1.727897354752502e9""], [""1.727897354752632e9""]]","[[""1.727897354756325e9""], [""1.72789735481135e9""]]","[[0.0239], [0.06221]]","[[0.0038230419158935547], [0.058718204498291016]]",0.058718204498291016,0.0010688304901123047,0.05978703498840332,"[0.015000000000000013, 0.0, 0.9427700000000001, 0.924555, 0.03913, 0.21419, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.942825, 0.924275, 0.07982499999999992, 0.212525, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9287999999999998, 0.04885500000000009, 0.233895, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000139, 0.022055000000000047, 0.03413000000000001, 0.15836, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000013, 0.02177499999999999, 0.07482500000000009, 0.156695, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999988, 0.03385499999999991, 0.168065, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007409999999999917, 0.022054999999999936, 0.03413, 0.15836, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000013, 0.02177499999999999, 0.07482499999999992, 0.156695, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.0263000000000001, 0.03385500000000009, 0.168065, 1.3877787807814457e-17, 0.00917]]","[[4], [3]]",4
7,"[[""1.727897354812563e9""], [""1.727897354812677e9""]]","[[""1.727897354821302e9"", ""1.727897354886082e9""], [""1.72789735489413e9""]]","[[0.02191, 0.02649], [0.07379]]","[[0.008738994598388672, 0.07351899147033691], [0.08145308494567871]]",0.08145308494567871,0.001024007797241211,0.08247709274291992,"[0.015000000000000013, 0.0, 0.948955, 0.9419299999999999, -0.338605, 0.161525, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9550449999999999, 0.9497349999999999, -0.22816999999999998, 0.126075, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.95836, 0.949265, -0.34746499999999997, 0.246975, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.031164999999999998, 0.027710000000000012, 0.343605, 0.10569500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03308500000000003, 0.03218500000000013, 0.23317, 0.070245, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019360000000000044, 0.016815000000000024, 0.362465, 0.181145, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.031164999999999998, 0.0277099999999999, 0.343605, 0.10569500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03308499999999992, 0.03218499999999991, 0.23317, 0.070245, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019360000000000044, 0.016815000000000024, 0.362465, 0.181145, 1.3877787807814457e-17, 0.00917]]","[[5, 6], [4]]",5
8,"[[""1.727897354895276e9""], [""1.727897354895376e9""]]","[[""1.72789735496923e9""], [""1.727897354970389e9""]]","[[0.02424], [0.07324]]","[[0.07395386695861816], [0.0750129222869873]]",0.0750129222869873,0.000990152359008789,0.0760030746459961,"[0.015000000000000013, 0.0, 0.96146, 0.960045, -0.353385, 0.10151500000000002, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.97289, 0.9721300000000002, -0.25776, 0.06965500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9689450000000001, 0.9662700000000001, -0.36266, 0.173675, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.041789999999999994, 0.04429499999999997, 0.358385, 0.03612499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.038189999999999946, 0.044219999999999926, 0.26276, 0.004515000000000005, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0332849999999999, 0.036579999999999946, 0.37766, 0.107845, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.041789999999999994, 0.044295000000000084, 0.358385, 0.03612500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03819000000000006, 0.04422000000000015, 0.26276, 0.004514999999999991, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03328500000000001, 0.03658000000000006, 0.37766, 0.107845, 1.3877787807814457e-17, 0.00917]]","[[7], [5]]",6
9,"[[""1.727897354971508e9""], [""1.727897354971617e9""]]","[[""1.727897355041172e9""], [""1.72789735503623e9""]]","[[0.02188], [0.06821]]","[[0.06966400146484375], [0.06461310386657715]]",0.06966400146484375,0.0010190010070800781,0.07068300247192383,"[0.015000000000000013, 0.0, 0.9718749999999999, 0.9698949999999998, -0.17872, 0.07193999999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9776349999999999, 0.9759049999999999, -0.13908500000000001, 0.05252999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9731449999999999, 0.9710350000000001, -0.18142, 0.09727, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.03383500000000017, 0.038125000000000075, 0.18372, 0.01737999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03126499999999999, 0.03717500000000007, 0.14408499999999996, 0.03541999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03324499999999997, 0.038065000000000015, 0.19642, 0.015480000000000008, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.03383499999999995, 0.03812499999999985, 0.18372, 0.01738000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.031264999999999876, 0.03717499999999996, 0.14408500000000002, 0.03542000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03324499999999997, 0.038065000000000127, 0.19641999999999998, 0.015479999999999994, 1.3877787807814457e-17, 0.00917]]","[[8], [6]]",7
10,"[[""1.72789735504234e9""], [""1.727897355042439e9""]]","[[""1.727897355111755e9""], [""1.727897355104089e9""]]","[[0.02368], [0.06931]]","[[0.06941485404968262], [0.06165003776550293]]",0.06941485404968262,0.0052220821380615234,0.07463693618774414,"[0.015000000000000013, 0.0, 0.9817750000000002, 0.977165, 0.0006499999999999978, 0.06529000000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987155, 0.983715, -0.009229999999999974, 0.05272, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.977325, 0.9715199999999998, 0.007429999999999992, 0.06144500000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.015214999999999868, 0.01778500000000005, 0.004349999999999998, 0.027210000000000012, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009264999999999968, 0.010645000000000016, 0.014230000000000027, 0.021450000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01986500000000002, 0.02377000000000018, 0.0075699999999999925, 0.04105500000000001, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0152150000000002, 0.01778499999999994, 0.004350000000000002, 0.027209999999999984, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009264999999999968, 0.010645000000000016, 0.014229999999999975, 0.021449999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01986500000000002, 0.023769999999999847, 0.007570000000000007, 0.04105499999999999, 1.3877787807814457e-17, 0.00917]]","[[9], [7]]",8
