Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.730156802310789e9""], [""1.730156802310991e9""]]","[[""1.730156809345833e9""], [""1.730156809346582e9""]]","[Float64[], Float64[]]","[[0.165], [0.165]]",0.165,0.19823217391967773,0.36323217391967777,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.73015680954511e9""], [""1.730156809545274e9""]]","[[""1.73015680998613e9""], [""1.730156809700289e9""]]","[Float64[], [0.07452]]","[[0.165], [0.1550149917602539]]",0.165,0.0009698867797851562,0.16596988677978516,"[0.5075000000000002, 0.5045850000000002, 1.011225, 1.008775, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0122750000000003, 1.0093400000000001, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0170150000000002, 1.012985, 0.5075000000000002, 0.5420850000000003, 0.5075000000000002, 0.5045850000000002]","[[0.4924999999999998, 0.4954149999999998, 0.01122500000000004, 0.008774999999999977, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.012275000000000258, 0.009340000000000126, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.017015000000000224, 0.012985000000000024, 0.4924999999999998, 0.45791499999999974, 0.4924999999999998, 0.4954149999999998], [0.49250000000000016, 0.49541500000000016, 0.01122500000000004, 0.008774999999999977, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.012274999999999814, 0.009339999999999904, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.01701499999999978, 0.012985000000000024, 0.49250000000000016, 0.4579150000000003, 0.49250000000000016, 0.49541500000000016]]","[Int64[], [1]]",1
3,"[[""1.730156809987279e9""], [""1.730156809987556e9""]]","[[""1.730156810166987e9""], [""1.730156810167884e9""]]","[Float64[], Float64[]]","[[0.165], [0.165]]",0.165,0.0018529891967773438,0.16685298919677735,"[0.5075000000000001, 0.504585, 1.0112250000000003, 1.008775, 0.5025, 0.537085, 0.5075000000000001, 0.504585, 0.5075000000000001, 0.504585, 1.0122749999999998, 1.00934, 0.5025, 0.537085, 0.5075000000000001, 0.504585, 0.5075000000000001, 0.504585, 1.0170149999999998, 1.0129850000000002, 0.5075000000000001, 0.5420849999999999, 0.5075000000000001, 0.504585]","[[0.49249999999999994, 0.49541500000000005, 0.011225000000000263, 0.008774999999999977, 0.49750000000000005, 0.46291499999999997, 0.49249999999999994, 0.49541500000000005, 0.49249999999999994, 0.49541500000000005, 0.012274999999999814, 0.009339999999999904, 0.49750000000000005, 0.46291499999999997, 0.49249999999999994, 0.49541500000000005, 0.49249999999999994, 0.49541500000000005, 0.01701499999999978, 0.012985000000000246, 0.49249999999999994, 0.45791500000000007, 0.49249999999999994, 0.49541500000000005], [0.49250000000000005, 0.49541499999999994, 0.011224999999999818, 0.008774999999999977, 0.49749999999999994, 0.462915, 0.49250000000000005, 0.49541499999999994, 0.49250000000000005, 0.49541499999999994, 0.012275000000000258, 0.009340000000000126, 0.49749999999999994, 0.462915, 0.49250000000000005, 0.49541499999999994, 0.49250000000000005, 0.49541499999999994, 0.017015000000000224, 0.012984999999999802, 0.49250000000000005, 0.45791499999999996, 0.49250000000000005, 0.49541499999999994]]","[Int64[], Int64[]]",NA
4,"[[""1.730156810169951e9""], [""1.73015681017006e9""]]","[[""1.730156810257029e9""], [""1.730156810400538e9""]]","[[0.02411], Float64[]]","[[0.08707809448242188], [0.165]]",0.165,0.0009739398956298828,0.1659739398956299,"[0.014999999999999958, 1.1102230246251565e-16, 1.045125, 1.060025, -0.22632999999999986, -0.110595, 0.014999999999999958, 1.1102230246251565e-16, 0.014999999999999958, 1.1102230246251565e-16, 1.0460450000000001, 1.0605900000000001, -0.22597499999999987, -0.13005, 0.014999999999999958, 1.1102230246251565e-16, 0.014999999999999958, 1.1102230246251565e-16, 1.050845, 1.064235, -0.22611000000000003, -0.09528999999999999, 0.014999999999999958, 1.1102230246251565e-16]","[[4.163336342344337e-17, 0.00917000000000011, 0.022675, 0.04247500000000004, 0.23133000000000015, 0.184765, 4.163336342344337e-17, 0.00917000000000011, 4.163336342344337e-17, 0.00917000000000011, 0.02149499999999982, 0.04190999999999989, 0.23097500000000015, 0.20422, 4.163336342344337e-17, 0.00917000000000011, 4.163336342344337e-17, 0.00917000000000011, 0.016815000000000024, 0.03826499999999999, 0.24111, 0.17946, 4.163336342344337e-17, 0.00917000000000011], [4.163336342344337e-17, 0.009169999999999888, 0.022675, 0.04247500000000004, 0.23132999999999987, 0.184765, 4.163336342344337e-17, 0.009169999999999888, 4.163336342344337e-17, 0.009169999999999888, 0.021495000000000042, 0.041910000000000114, 0.23097499999999987, 0.20422, 4.163336342344337e-17, 0.009169999999999888, 4.163336342344337e-17, 0.009169999999999888, 0.016815000000000024, 0.03826499999999999, 0.24111000000000005, 0.17945999999999998, 4.163336342344337e-17, 0.009169999999999888]]","[[1], Int64[]]",2
5,"[[""1.730156810401691e9""], [""1.730156810401817e9""]]","[[""1.730156810493057e9""], [""1.730156810580241e9""]]","[[0.0251], Float64[]]","[[0.09136605262756348], [0.165]]",0.165,0.001165151596069336,0.16616515159606934,"[0.014999999999999958, 0.0, 1.045125, 1.0600250000000002, -0.40387499999999993, -0.07314500000000002, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.0460450000000001, 1.0605900000000001, -0.34698, -0.10523500000000002, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.0508450000000003, 1.064235, -0.409605, -0.01927000000000001, 0.014999999999999958, 0.0]","[[4.163336342344337e-17, 0.00917, 0.022675, 0.04247499999999982, 0.40887500000000004, 0.14731499999999997, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.02149499999999982, 0.04190999999999989, 0.35198, 0.17940499999999998, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.016814999999999802, 0.03826499999999999, 0.424605, 0.10343999999999999, 4.163336342344337e-17, 0.00917], [4.163336342344337e-17, 0.00917, 0.022675, 0.04247500000000026, 0.40887499999999993, 0.14731500000000003, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.021495000000000042, 0.041910000000000114, 0.35198, 0.17940500000000004, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.016815000000000246, 0.03826499999999999, 0.424605, 0.10344, 4.163336342344337e-17, 0.00917]]","[[2], Int64[]]",3
6,"[[""1.73015681058162e9""], [""1.730156810581736e9""]]","[[""1.730156810666826e9""], [""1.730156810740108e9""]]","[[0.02409], [0.074]]","[[0.0852060317993164], [0.1583719253540039]]",0.1583719253540039,0.00023794174194335938,0.15860986709594727,"[0.014999999999999958, 0.0, 1.05098, 1.0658750000000001, -0.31509999999999994, -0.09187499999999993, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.0532199999999998, 1.0677649999999999, -0.286475, -0.117645, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.05867, 1.072065, -0.317855, -0.05728, 0.014999999999999958, 0.0]","[[4.163336342344337e-17, 0.00917, 0.016820000000000057, 0.03662499999999991, 0.32010000000000005, 0.16604500000000005, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.01432000000000011, 0.03473500000000018, 0.291475, 0.191815, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.008990000000000054, 0.03043499999999999, 0.332855, 0.14145, 4.163336342344337e-17, 0.00917], [4.163336342344337e-17, 0.00917, 0.016820000000000057, 0.03662500000000013, 0.32009999999999994, 0.16604499999999994, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.014319999999999888, 0.03473499999999996, 0.291475, 0.191815, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.008990000000000054, 0.03043499999999999, 0.332855, 0.14145, 4.163336342344337e-17, 0.00917]]","[[3], [2]]",4
7,"[[""1.730156810740545e9""], [""1.730156810740654e9""]]","[[""1.730156810842136e9""], [""1.730156810899919e9""]]","[[0.02432], [0.07378]]","[[0.10159087181091309], [0.15926504135131836]]",0.15926504135131836,0.00023889541625976562,0.15950393676757812,"[0.014999999999999958, 0.0, 1.06528, 1.0801749999999999, -0.13755500000000004, -0.129325, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.06364, 1.0781850000000002, -0.165465, -0.14246, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.0595299999999999, 1.0729199999999999, -0.13436, -0.133295, 0.014999999999999958, 0.0]","[[4.163336342344337e-17, 0.00917, 0.0025200000000000777, 0.02232500000000015, 0.142555, 0.203495, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.0039000000000000146, 0.024314999999999864, 0.170465, 0.21663000000000002, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.008130000000000193, 0.02958000000000016, 0.14936000000000002, 0.21746500000000002, 4.163336342344337e-17, 0.00917], [4.163336342344337e-17, 0.00917, 0.0025200000000000777, 0.022324999999999928, 0.14255500000000004, 0.20349499999999998, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.0039000000000000146, 0.024315000000000087, 0.170465, 0.21663, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.00812999999999997, 0.02957999999999994, 0.14936, 0.217465, 4.163336342344337e-17, 0.00917]]","[[4], [3]]",5
8,"[[""1.730156810900362e9""], [""1.730156810900474e9""]]","[[""1.730156811001087e9""], [""1.730156811050959e9""]]","[[0.02444], [0.07025]]","[[0.10072493553161621], [0.15048503875732422]]",0.15048503875732422,0.00027298927307128906,0.1507580280303955,"[0.014999999999999958, 0.0, 1.07542, 1.087545, -0.003709999999999998, -0.11590500000000001, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.057295, 1.06569, -0.046329999999999996, -0.11012000000000001, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.054145, 1.0639500000000002, 0.021715000000000005, -0.14203500000000002, 0.014999999999999958, 0.0]","[[4.163336342344337e-17, 0.00917, 0.014979999999999993, 0.0039050000000000473, 0.008710000000000002, 0.19007499999999997, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.024455000000000116, 0.01523999999999992, 0.05133, 0.14762000000000003, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.00025500000000011624, 0.01788999999999974, 0.006714999999999995, 0.226205, 4.163336342344337e-17, 0.00917], [4.163336342344337e-17, 0.00917, 0.014979999999999993, 0.0039050000000000473, 0.008709999999999999, 0.190075, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.024454999999999893, 0.01523999999999992, 0.051329999999999994, 0.14762, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.0002549999999998942, 0.017890000000000184, 0.006715000000000006, 0.22620500000000002, 4.163336342344337e-17, 0.00917]]","[[5], [4]]",6
9,"[[""1.730156811051446e9""], [""1.730156811051594e9""]]","[[""1.730156811307216e9""], [""1.730156811210288e9""]]","[Float64[], [0.05864]]","[[0.165], [0.15869402885437012]]",0.165,0.0009250640869140625,0.16592506408691407,"[0.014999999999999958, 0.0, 1.075895, 1.0902850000000002, -0.003709999999999998, -0.13424, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.0431949999999999, 1.050525, -0.046329999999999996, -0.11012000000000004, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.05396, 1.0654199999999996, 0.021715000000000005, -0.16037, 0.014999999999999958, 0.0]","[[4.163336342344337e-17, 0.00917, 0.015454999999999997, 0.0011649999999998606, 0.008710000000000002, 0.17173999999999998, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.010354999999999892, 7.49999999998252e-5, 0.05133, 0.14761999999999997, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 7.00000000000145e-5, 0.016420000000000323, 0.006714999999999995, 0.20787, 4.163336342344337e-17, 0.00917], [4.163336342344337e-17, 0.00917, 0.015454999999999997, 0.0011650000000000826, 0.008709999999999999, 0.17174, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.010355000000000114, 7.500000000004725e-5, 0.051329999999999994, 0.14762000000000003, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 7.00000000000145e-5, 0.016419999999999657, 0.006715000000000006, 0.20787, 4.163336342344337e-17, 0.00917]]","[Int64[], [5]]",7
10,"[[""1.73015681130832e9""], [""1.730156811308463e9""]]","[[""1.730156811396808e9""], [""1.730156811445251e9""]]","[[0.029], [0.0587]]","[[0.08848786354064941], [0.13678789138793945]]",0.13678789138793945,0.0002949237823486328,0.13708281517028809,"[0.014999999999999958, 0.0, 1.0429099999999998, 1.042195, 0.0659, 0.021080000000000015, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.00849, 1.0034399999999999, 0.053935, 0.039330000000000045, 0.014999999999999958, 0.0, 0.014999999999999958, 0.0, 1.023655, 1.0177550000000002, 0.09190999999999999, 0.025490000000000006, 0.014999999999999958, 0.0]","[[4.163336342344337e-17, 0.00917, 0.04290999999999978, 0.04139500000000007, 0.060899999999999996, 0.016420000000000014, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.02520000000000011, 0.02729999999999988, 0.048935000000000006, 0.0018299999999999567, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.03919499999999998, 0.040055000000000174, 0.07691, 0.022010000000000005, 4.163336342344337e-17, 0.00917], [4.163336342344337e-17, 0.00917, 0.042910000000000226, 0.04139500000000007, 0.0609, 0.016419999999999983, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.02519999999999989, 0.027300000000000102, 0.048935, 0.0018300000000000469, 4.163336342344337e-17, 0.00917, 4.163336342344337e-17, 0.00917, 0.03919500000000009, 0.04005499999999973, 0.07690999999999999, 0.022009999999999995, 4.163336342344337e-17, 0.00917]]","[[6], [6]]",8
