Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.727897421371383e9""], [""1.727897421371568e9""]]","[[""1.727897428421257e9""], [""1.727897428422165e9""]]","[Float64[], Float64[]]","[[0.14], [0.14]]",0.14,0.1955430507659912,0.3355430507659912,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.727897428617961e9""], [""1.727897428618096e9""]]","[[""1.727897428634438e9"", ""1.727897428740396e9""], [""1.727897430102957e9""]]","[[7.04522, 0.02357], Float64[]]","[[0.016477108001708984, 0.12243509292602539], [0.14]]",0.14,0.0007920265197753906,0.1407920265197754,"[0.5075000000000002, 0.5045850000000002, 0.9676800000000002, 0.9512500000000003, 0.8952150000000002, 0.6106800000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9675900000000003, 0.9512500000000003, 0.8216500000000002, 0.6345000000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9676650000000002, 0.9512500000000003, 0.9119900000000002, 0.5474250000000002, 0.5075000000000002, 0.5045850000000002]","[[0.49250000000000016, 0.49541500000000016, 0.03232000000000024, 0.04875000000000029, 0.10478500000000024, 0.3893200000000002, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.03241000000000027, 0.04875000000000029, 0.17835000000000023, 0.36550000000000016, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.032335000000000225, 0.04875000000000029, 0.08801000000000014, 0.45257500000000017, 0.49250000000000016, 0.49541500000000016], [0.4924999999999998, 0.4954149999999998, 0.03231999999999979, 0.04874999999999974, 0.1047849999999998, 0.3893199999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03240999999999972, 0.04874999999999974, 0.1783499999999998, 0.3654999999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03233499999999978, 0.04874999999999974, 0.08800999999999981, 0.45257499999999984, 0.4924999999999998, 0.4954149999999998]]","[[1, 2], Int64[]]",1
3,"[[""1.727897430103907e9""], [""1.72789743010403e9""]]","[String[], [""1.72789743024107e9""]]","[Float64[], [0.07223]]","[Float64[], [0.1370401382446289]]",0.1370401382446289,0.0013949871063232422,0.13843512535095215,"[0.015000000000000097, 0.009165000000000062, 0.9638, 0.9440599999999999, 0.397715, 0.15693000000000001, 0.015000000000000097, 5.551115123125783e-17, 0.015000000000000097, 0.009165000000000062, 0.9642349999999998, 0.9434449999999999, 0.32415, 0.18075000000000002, 0.015000000000000097, 5.551115123125783e-17, 0.015000000000000097, 0.009165000000000062, 0.967665, 0.9489599999999999, 0.4194900000000001, 0.08034000000000005, 0.015000000000000097, 5.551115123125783e-17]","[[9.71445146547012e-17, 4.999999999937346e-6, 0.02844000000000002, 0.04155999999999993, 0.392715, 0.06442999999999999, 9.71445146547012e-17, 0.009169999999999944, 9.71445146547012e-17, 4.999999999937346e-6, 0.02905499999999983, 0.0409449999999999, 0.31915, 0.08825, 9.71445146547012e-17, 0.009169999999999944, 9.71445146547012e-17, 4.999999999937346e-6, 0.032335, 0.046459999999999946, 0.40448999999999996, 0.014509999999999953, 9.71445146547012e-17, 0.009169999999999944], [9.71445146547012e-17, 5.000000000062246e-6, 0.02844000000000002, 0.04156000000000015, 0.392715, 0.06443000000000002, 9.71445146547012e-17, 0.009170000000000055, 9.71445146547012e-17, 5.000000000062246e-6, 0.029055000000000164, 0.04094500000000012, 0.31915, 0.08825000000000002, 9.71445146547012e-17, 0.009170000000000055, 9.71445146547012e-17, 5.000000000062246e-6, 0.032335, 0.04646000000000006, 0.40449000000000007, 0.01451000000000005, 9.71445146547012e-17, 0.009170000000000055]]","[Int64[], [1]]",2
4,"[[""1.727897430242651e9""], [""1.727897430242813e9""]]","[[""1.727897430442467e9""], [""1.727897430370954e9""]]","[Float64[], [0.0548]]","[[0.14], [0.12814092636108398]]",0.14,0.0009491443634033203,0.14094914436340333,"[0.015000000000000013, 0.0, 0.94277, 0.924555, 0.39771499999999993, 0.138595, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9428200000000001, 0.9242750000000001, 0.32415000000000005, 0.162415, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288, 0.4194899999999999, 0.08034, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022055000000000047, 0.39271500000000004, 0.082765, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007640000000000091, 0.0217750000000001, 0.31914999999999993, 0.10658500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.4044900000000001, 0.014510000000000009, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022054999999999936, 0.3927149999999999, 0.082765, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007639999999999869, 0.021774999999999878, 0.31915000000000004, 0.10658500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.4044899999999999, 0.014509999999999995, 1.3877787807814457e-17, 0.00917]]","[Int64[], [2]]",3
5,"[[""1.727897430443568e9""], [""1.727897430443683e9""]]","[[""1.727897430467199e9""], String[]]","[[0.02337], Float64[]]","[[0.02363109588623047], Float64[]]",0.02363109588623047,0.0010249614715576172,0.024656057357788086,"[0.015000000000000013, 0.0, 0.94277, 0.924555, 0.04040500000000008, 0.2172, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.94282, 0.9242749999999998, 0.07232999999999995, 0.215285, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288, 0.04869000000000007, 0.231795, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022055000000000047, 0.03540499999999992, 0.16137, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00763999999999998, 0.021774999999999878, 0.06733000000000006, 0.159455, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.03368999999999993, 0.165965, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022054999999999936, 0.03540500000000008, 0.16137, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00763999999999998, 0.0217750000000001, 0.06732999999999995, 0.159455, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.03369000000000007, 0.165965, 1.3877787807814457e-17, 0.00917]]","[[3], Int64[]]",4
6,"[[""1.727897430468368e9""], [""1.72789743046846e9""]]","[[""1.727897430517363e9"", ""1.727897430537063e9""], [""1.727897430579896e9""]]","[[0.02481, 0.02287], [0.06158]]","[[0.048995018005371094, 0.0686948299407959], [0.1114358901977539]]",0.1114358901977539,0.0010619163513183594,0.11249780654907227,"[0.015000000000000013, 0.0, 0.948585, 0.941375, -0.342465, 0.16416999999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.954485, 0.9489000000000001, -0.22844, 0.12902, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.957915, 0.9486, -0.35119, 0.25186, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.030795000000000017, 0.02715500000000004, 0.347465, 0.10833999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.032525000000000026, 0.03134999999999988, 0.23344, 0.07319, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018915000000000015, 0.016149999999999998, 0.36619, 0.18603000000000003, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.030795000000000017, 0.02715499999999993, 0.347465, 0.10833999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.032525000000000026, 0.0313500000000001, 0.23344, 0.07319, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018915000000000015, 0.016149999999999998, 0.36619, 0.18602999999999997, 1.3877787807814457e-17, 0.00917]]","[[4, 5], [3]]",5
7,"[[""1.727897430581114e9""], [""1.727897430581225e9""]]","[[""1.727897430665359e9""], [""1.727897430648358e9""]]","[[0.02431], [0.07233]]","[[0.08424496650695801], [0.06713318824768066]]",0.08424496650695801,0.001035928726196289,0.0852808952331543,"[0.015000000000000013, 0.0, 0.962985, 0.96092, -0.35789, 0.10714, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.975715, 0.9743649999999999, -0.254285, 0.074015, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.96721, 0.96454, -0.3663, 0.1796, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.03952500000000003, 0.042300000000000004, 0.36289, 0.03277999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03424499999999997, 0.0403150000000001, 0.259285, 0.005764999999999992, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03413999999999995, 0.03699000000000008, 0.38130000000000003, 0.11377000000000001, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.03952500000000003, 0.042300000000000004, 0.36289, 0.032780000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03424499999999997, 0.04031499999999988, 0.259285, 0.005765000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03414000000000006, 0.03698999999999997, 0.38130000000000003, 0.11377000000000001, 1.3877787807814457e-17, 0.00917]]","[[6], [4]]",6
8,"[[""1.72789743066655e9""], [""1.727897430666647e9""]]","[[""1.727897430736965e9""], [""1.727897430720902e9""]]","[[0.02442], [0.06723]]","[[0.07041501998901367], [0.054255008697509766]]",0.07041501998901367,0.0010280609130859375,0.07144308090209961,"[0.015000000000000013, 0.0, 0.9731899999999999, 0.970815, -0.180625, 0.07633999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9804649999999999, 0.978625, -0.13691000000000003, 0.05610500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.977335, 0.974155, -0.18287, 0.10868500000000003, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.031070000000000042, 0.035025000000000084, 0.185625, 0.016159999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.028005000000000058, 0.03381500000000004, 0.14190999999999998, 0.03639500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.028025000000000078, 0.03339499999999995, 0.19787000000000002, 0.013654999999999973, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.03106999999999993, 0.03502499999999997, 0.185625, 0.016160000000000008, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.028004999999999947, 0.03381499999999993, 0.14191000000000004, 0.03639499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.028024999999999967, 0.03339499999999995, 0.19787, 0.013655000000000028, 1.3877787807814457e-17, 0.00917]]","[[7], [5]]",7
9,"[[""1.727897430738139e9""], [""1.72789743073824e9""]]","[[""1.727897430880864e9""], [""1.727897430800811e9""]]","[Float64[], [0.07233]]","[[0.14], [0.06257104873657227]]",0.14,0.0009851455688476562,0.14098514556884767,"[0.015000000000000013, 0.0, 1.00213, 0.9995000000000002, -0.18062500000000004, 0.07633999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.0052999999999999, 1.00441, -0.13691, 0.050335000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99488, 0.99115, -0.18287, 0.11241999999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0021299999999999653, 0.006339999999999901, 0.18562499999999998, 0.016159999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.003170000000000117, 0.008029999999999982, 0.14191, 0.030625000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010480000000000045, 0.01639999999999997, 0.19787000000000002, 0.009920000000000012, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0021299999999999653, 0.006340000000000123, 0.18562500000000004, 0.016160000000000008, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.003169999999999895, 0.008029999999999982, 0.14191, 0.030625, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010479999999999934, 0.01639999999999997, 0.19787, 0.009919999999999998, 1.3877787807814457e-17, 0.00917]]","[Int64[], [6]]",8
10,"[[""1.727897430881994e9""], [""1.727897430882099e9""]]","[[""1.727897430952037e9""], String[]]","[[0.15008], Float64[]]","[[0.07004308700561523], Float64[]]",0.07004308700561523,0.0010428428649902344,0.07108592987060547,"[0.015000000000000013, 0.0, 0.99795, 0.993235, 0.000135000000000024, 0.067445, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9993700000000001, 0.99551, -0.007889999999999994, 0.057075, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9898950000000002, 0.9836699999999999, 0.006669999999999954, 0.06646499999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0020499999999999963, 7.500000000004725e-5, 0.004865000000000024, 0.025055000000000008, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0027600000000000957, 0.0008700000000000374, 0.012890000000000006, 0.023885000000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005494999999999806, 0.008920000000000039, 0.008329999999999954, 0.036034999999999984, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0020499999999999963, 7.499999999993623e-5, 0.004864999999999976, 0.025054999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0027599999999998737, 0.0008700000000000374, 0.012889999999999995, 0.023885000000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005495000000000139, 0.008919999999999928, 0.008330000000000046, 0.03603500000000001, 1.3877787807814457e-17, 0.00917]]","[[8], Int64[]]",9
