Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.728333493874153e9""], [""1.72833349387471e9""]]","[[""1.728333500226659e9""], [""1.728333500228353e9""]]","[Float64[], Float64[]]","[[0.16], [0.16]]",0.16,0.19892287254333496,0.358922872543335,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.728333500427576e9""], [""1.728333500427699e9""]]","[[""1.728333501356425e9""], [""1.728333501357783e9""]]","[Float64[], Float64[]]","[[0.16], [0.16]]",0.16,0.0023238658905029297,0.16232386589050293,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[Int64[], Int64[]]",NA
3,"[[""1.728333501360291e9""], [""1.728333501360406e9""]]","[[""1.728333501487996e9""], [""1.728333501818499e9""]]","[[0.02582], Float64[]]","[[0.12770509719848633], [0.16]]",0.16,0.0018608570098876953,0.1618608570098877,"[0.5075000000000002, 0.5045850000000002, 0.9676800000000002, 0.9512500000000003, 0.8917250000000002, 0.6113700000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9675900000000003, 0.9512500000000003, 0.8193500000000002, 0.6349750000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9676650000000002, 0.9512500000000003, 0.9083450000000003, 0.5489450000000002, 0.5075000000000002, 0.5045850000000002]","[[0.49250000000000016, 0.49541500000000016, 0.03232000000000024, 0.04875000000000029, 0.10827500000000023, 0.3886300000000002, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.03241000000000027, 0.04875000000000029, 0.1806500000000002, 0.36502500000000015, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.032335000000000225, 0.04875000000000029, 0.09165500000000026, 0.4510550000000002, 0.49250000000000016, 0.49541500000000016], [0.4924999999999998, 0.4954149999999998, 0.03231999999999979, 0.04874999999999974, 0.10827499999999979, 0.3886299999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03240999999999972, 0.04874999999999974, 0.18064999999999976, 0.3650249999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03233499999999978, 0.04874999999999974, 0.09165499999999971, 0.45105499999999976, 0.4924999999999998, 0.4954149999999998]]","[[1], Int64[]]",1
4,"[[""1.728333501820518e9""], [""1.728333501820607e9""]]","[[""1.728333501938935e9""], [""1.728333501978238e9""]]","[[0.02477], [0.08147]]","[[0.11841702461242676], [0.15763115882873535]]",0.15763115882873535,0.0025148391723632812,0.16014599800109863,"[0.015000000000000097, 0.009165000000000062, 0.9638, 0.9440599999999999, 0.39423, 0.15761999999999998, 0.015000000000000097, 5.551115123125783e-17, 0.015000000000000097, 0.009165000000000062, 0.9642349999999998, 0.9434449999999999, 0.32185, 0.18122500000000008, 0.015000000000000097, 5.551115123125783e-17, 0.015000000000000097, 0.009165000000000062, 0.967665, 0.9489599999999999, 0.41584999999999994, 0.08186000000000002, 0.015000000000000097, 5.551115123125783e-17]","[[9.71445146547012e-17, 4.999999999937346e-6, 0.02844000000000002, 0.04155999999999993, 0.38923, 0.06512000000000001, 9.71445146547012e-17, 0.009169999999999944, 9.71445146547012e-17, 4.999999999937346e-6, 0.02905499999999983, 0.0409449999999999, 0.31685, 0.08872499999999994, 9.71445146547012e-17, 0.009169999999999944, 9.71445146547012e-17, 4.999999999937346e-6, 0.032335, 0.046459999999999946, 0.40085000000000004, 0.01602999999999999, 9.71445146547012e-17, 0.009169999999999944], [9.71445146547012e-17, 5.000000000062246e-6, 0.02844000000000002, 0.04156000000000015, 0.38923, 0.06511999999999998, 9.71445146547012e-17, 0.009170000000000055, 9.71445146547012e-17, 5.000000000062246e-6, 0.029055000000000164, 0.04094500000000012, 0.31685, 0.08872500000000008, 9.71445146547012e-17, 0.009170000000000055, 9.71445146547012e-17, 5.000000000062246e-6, 0.032335, 0.04646000000000006, 0.40084999999999993, 0.016030000000000016, 9.71445146547012e-17, 0.009170000000000055]]","[[2], [1]]",2
5,"[[""1.728333501980928e9""], [""1.728333501981034e9""]]","[[""1.728333502066999e9""], [""1.728333502086408e9""]]","[[0.0238], [0.05613]]","[[0.08607101440429688], [0.10537385940551758]]",0.10537385940551758,0.0022170543670654297,0.10759091377258301,"[0.015000000000000013, 0.0, 0.94277, 0.924555, 0.04214999999999999, 0.216855, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9428200000000001, 0.9242750000000001, 0.07348000000000002, 0.215045, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288, 0.05050999999999997, 0.231035, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022055000000000047, 0.03715, 0.161025, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007640000000000091, 0.0217750000000001, 0.06847999999999999, 0.159215, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.03551000000000003, 0.165205, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022054999999999936, 0.037149999999999996, 0.161025, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007639999999999869, 0.021774999999999878, 0.06848000000000001, 0.159215, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.03550999999999997, 0.165205, 1.3877787807814457e-17, 0.00917]]","[[3], [2]]",3
6,"[[""1.7283335020888e9""], [""1.728333502088904e9""]]","[[""1.728333502163091e9""], [""1.728333502208277e9""]]","[[0.02367], [0.06417]]","[[0.07429099082946777], [0.11937308311462402]]",0.11937308311462402,0.002276897430419922,0.12164998054504395,"[0.015000000000000013, 0.0, 0.934795, 0.92077, -0.143, 0.20062, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.941525, 0.9292499999999999, -0.06906500000000003, 0.17863500000000002, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9446599999999999, 0.9287299999999999, -0.14551499999999995, 0.25548499999999996, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.017235, 0.006730000000000014, 0.148, 0.14479, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01896500000000001, 0.011210000000000053, 0.07406499999999998, 0.12198499999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005700000000000038, 0.003689999999999971, 0.16051500000000007, 0.18965500000000002, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.017235, 0.006730000000000014, 0.148, 0.14479, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0189649999999999, 0.011209999999999942, 0.07406500000000003, 0.12198500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005699999999999927, 0.003690000000000082, 0.16051499999999996, 0.18965499999999996, 1.3877787807814457e-17, 0.00917]]","[[4], [3]]",4
7,"[[""1.728333502210771e9""], [""1.728333502210885e9""]]","[[""1.728333502289802e9""], [""1.728333502328659e9""]]","[[0.02234], [0.06133]]","[[0.07903099060058594], [0.11777400970458984]]",0.11777400970458984,0.002240896224975586,0.12001490592956543,"[0.015000000000000013, 0.0, 0.9578599999999999, 0.9485399999999999, -0.16009, 0.14885500000000002, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.966805, 0.958995, -0.09758999999999998, 0.12559499999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9609800000000001, 0.95086, -0.16268000000000002, 0.19139500000000004, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.01868000000000003, 0.015730000000000022, 0.16509000000000001, 0.05635499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018185000000000007, 0.018224999999999936, 0.10259000000000001, 0.03309500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01537999999999995, 0.013189999999999924, 0.17767999999999998, 0.10090499999999997, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.01867999999999992, 0.01572999999999991, 0.16509000000000001, 0.056355000000000016, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018185000000000007, 0.018225000000000047, 0.10258999999999999, 0.033094999999999986, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01538000000000006, 0.013190000000000035, 0.17768, 0.10090500000000004, 1.3877787807814457e-17, 0.00917]]","[[5], [4]]",5
8,"[[""1.728333502331071e9""], [""1.728333502331177e9""]]","[[""1.728333502406901e9""], [""1.728333502448408e9""]]","[[0.02212], [0.06303]]","[[0.07582998275756836], [0.11723089218139648]]",0.11723089218139648,0.002334117889404297,0.11956501007080078,"[0.015000000000000013, 0.0, 0.9780500000000001, 0.97236, -0.084405, 0.09645999999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9873700000000001, 0.9823599999999999, -0.06072000000000001, 0.082255, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9733299999999999, 0.96589, -0.082145, 0.118525, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.012799999999999923, 0.013369999999999993, 0.089405, 0.003960000000000019, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007789999999999964, 0.010120000000000129, 0.06571999999999999, 0.01024499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01701000000000008, 0.01912999999999998, 0.09714500000000001, 0.016024999999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.012800000000000034, 0.013369999999999993, 0.089405, 0.003959999999999977, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007790000000000075, 0.010119999999999907, 0.06572000000000001, 0.010245000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01700999999999997, 0.01912999999999998, 0.097145, 0.01602500000000001, 1.3877787807814457e-17, 0.00917]]","[[6], [5]]",6
9,"[[""1.728333502450923e9""], [""1.728333502451028e9""]]","[[""1.728333502535242e9""], [""1.728333502578414e9""]]","[[0.02459], [0.06543]]","[[0.0843191146850586], [0.12738585472106934]]",0.12738585472106934,0.0021829605102539062,0.12956881523132324,"[0.015000000000000013, 0.0, 0.9983949999999999, 0.9936550000000001, -0.00028500000000000053, 0.067715, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9993449999999999, 0.99626, -0.01098999999999999, 0.053445, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9884700000000001, 0.98157, 0.006574999999999991, 0.07017000000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0016049999999999676, 0.0009849999999999026, 0.005285, 0.024784999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0006549999999999612, 0.0014999999999999458, 0.01599000000000001, 0.020104999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0011199999999998989, 0.0023099999999999232, 0.008424999999999992, 0.02036000000000001, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0016050000000000786, 0.0009850000000000136, 0.005285000000000001, 0.024785, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0006550000000000722, 0.0015000000000000568, 0.01598999999999999, 0.020105000000000005, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.001120000000000121, 0.0023100000000000342, 0.008425000000000009, 0.02035999999999999, 1.3877787807814457e-17, 0.00917]]","[[7], [6]]",7
10,"[[""1.728333502580773e9""], [""1.728333502580923e9""]]","[[""1.728333502667185e9""], [""1.728333502716297e9""]]","[[0.02421], [0.06809]]","[[0.08641195297241211], [0.13537383079528809]]",0.13537383079528809,0.0022411346435546875,0.13761496543884277,"[0.015000000000000013, 0.0, 1.000045, 0.99708, 0.042815, 0.042625, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.00127, 0.9984649999999999, 0.019885, 0.03868, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9943799999999999, 0.9880599999999999, 0.055515, 0.04076499999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.003575000000000106, 0.0029199999999999227, 0.037814999999999994, 0.013585000000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0031400000000001427, 0.001534999999999953, 0.014885000000000002, 0.01715, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005619999999999958, 0.005409999999999915, 0.040515, 0.02506499999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.003574999999999884, 0.0029200000000000337, 0.037815, 0.013585, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0031399999999999206, 0.001535000000000064, 0.014884999999999999, 0.01715, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005620000000000069, 0.005410000000000026, 0.040515, 0.02506500000000001, 1.3877787807814457e-17, 0.00917]]","[[8], [7]]",8
