Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.727897558482509e9""], [""1.727897558482704e9""]]","[[""1.727897565618308e9""], [""1.727897565619046e9""]]","[Float64[], Float64[]]","[[0.1], [0.1]]",0.1,0.19389104843139648,0.29389104843139646,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.727897565813187e9""], [""1.727897565813307e9""]]","[[""1.727897565813392e9"", ""1.727897565891204e9""], [""1.727897567122243e9""]]","[[7.08584, 0.02356], Float64[]]","[[0.00020503997802734375, 0.0780172348022461], [0.1]]",0.1,0.0009031295776367188,0.10090312957763672,"[0.5075000000000002, 0.5045850000000002, 0.9676800000000002, 0.9512500000000003, 0.8952150000000002, 0.6106800000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9675900000000003, 0.9512500000000003, 0.8216500000000002, 0.6345000000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9676650000000002, 0.9512500000000003, 0.9119900000000002, 0.5474250000000002, 0.5075000000000002, 0.5045850000000002]","[[0.49250000000000016, 0.49541500000000016, 0.03232000000000024, 0.04875000000000029, 0.10478500000000024, 0.3893200000000002, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.03241000000000027, 0.04875000000000029, 0.17835000000000023, 0.36550000000000016, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.032335000000000225, 0.04875000000000029, 0.08801000000000014, 0.45257500000000017, 0.49250000000000016, 0.49541500000000016], [0.4924999999999998, 0.4954149999999998, 0.03231999999999979, 0.04874999999999974, 0.1047849999999998, 0.3893199999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03240999999999972, 0.04874999999999974, 0.1783499999999998, 0.3654999999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03233499999999978, 0.04874999999999974, 0.08800999999999981, 0.45257499999999984, 0.4924999999999998, 0.4954149999999998]]","[[1, 2], Int64[]]",1
3,"[[""1.727897567123298e9""], [""1.727897567123449e9""]]","[[""1.727897567196387e9""], [""1.727897567262287e9""]]","[[0.02366], Float64[]]","[[0.0730891227722168], [0.1]]",0.1,0.000904083251953125,0.10090408325195313,"[0.5075000000000001, 0.5045850000000001, 0.9676799999999999, 0.9512499999999998, 0.89173, 0.61137, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.9675899999999998, 0.9512499999999998, 0.81935, 0.6349750000000001, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.967665, 0.9512499999999998, 0.9083450000000001, 0.548945, 0.5075000000000001, 0.5045850000000001]","[[0.49250000000000005, 0.49541500000000005, 0.032319999999999904, 0.04874999999999985, 0.10826999999999998, 0.38863, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.03240999999999983, 0.04874999999999985, 0.18064999999999998, 0.36502500000000004, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.032335, 0.04874999999999985, 0.09165500000000004, 0.451055, 0.49250000000000005, 0.49541500000000005], [0.49249999999999994, 0.49541499999999994, 0.032320000000000126, 0.04875000000000018, 0.10826999999999998, 0.38863000000000003, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.03241000000000016, 0.04875000000000018, 0.18064999999999998, 0.36502499999999993, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.032335, 0.04875000000000018, 0.09165499999999993, 0.451055, 0.49249999999999994, 0.49541499999999994]]","[[3], Int64[]]",2
4,"[[""1.727897567263334e9""], [""1.72789756726344e9""]]","[[""1.727897567341369e9""], [""1.727897567372179e9""]]","[[0.02347], Float64[]]","[[0.07803487777709961], [0.1]]",0.1,0.0009100437164306641,0.10091004371643067,"[0.5075000000000001, 0.5045850000000001, 0.96768, 0.9512500000000002, 0.889985, 0.611715, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.9675900000000002, 0.9512500000000002, 0.8182, 0.6352149999999999, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.967665, 0.9512500000000002, 0.906525, 0.549705, 0.5075000000000001, 0.5045850000000001]","[[0.49250000000000005, 0.49541500000000005, 0.032320000000000015, 0.04875000000000018, 0.11001499999999997, 0.388285, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.03241000000000016, 0.04875000000000018, 0.18180000000000007, 0.36478499999999986, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.032335, 0.04875000000000018, 0.09347499999999997, 0.450295, 0.49250000000000005, 0.49541500000000005], [0.49249999999999994, 0.49541499999999994, 0.032320000000000015, 0.04874999999999985, 0.11001499999999997, 0.388285, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.03240999999999983, 0.04874999999999985, 0.18179999999999996, 0.36478500000000014, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.032335, 0.04874999999999985, 0.09347499999999997, 0.450295, 0.49249999999999994, 0.49541499999999994]]","[[4], Int64[]]",3
5,"[[""1.727897567373225e9""], [""1.727897567373324e9""]]","[[""1.727897567451366e9""], [""1.727897567502614e9""]]","[[0.02345], Float64[]]","[[0.0781409740447998], [0.1]]",0.1,0.0009479522705078125,0.10094795227050782,"[0.5075, 0.5045849999999998, 0.9676800000000001, 0.9512499999999999, 0.889985, 0.611715, 0.5075, 0.5045849999999998, 0.5075, 0.5045849999999998, 0.96759, 0.9512499999999999, 0.8181999999999999, 0.635215, 0.5075, 0.5045849999999998, 0.5075, 0.5045849999999998, 0.967665, 0.9512499999999999, 0.90653, 0.549705, 0.5075, 0.5045849999999998]","[[0.49249999999999994, 0.4954149999999998, 0.032320000000000126, 0.04874999999999996, 0.11001499999999997, 0.388285, 0.49249999999999994, 0.4954149999999998, 0.49249999999999994, 0.4954149999999998, 0.03240999999999994, 0.04874999999999996, 0.18179999999999996, 0.36478499999999997, 0.49249999999999994, 0.4954149999999998, 0.49249999999999994, 0.4954149999999998, 0.032335, 0.04874999999999996, 0.09346999999999994, 0.450295, 0.49249999999999994, 0.4954149999999998], [0.49250000000000005, 0.49541500000000016, 0.032319999999999904, 0.04875000000000007, 0.11001499999999997, 0.388285, 0.49250000000000005, 0.49541500000000016, 0.49250000000000005, 0.49541500000000016, 0.03241000000000005, 0.04875000000000007, 0.18180000000000007, 0.364785, 0.49250000000000005, 0.49541500000000016, 0.49250000000000005, 0.49541500000000016, 0.032335, 0.04875000000000007, 0.09347000000000005, 0.450295, 0.49250000000000005, 0.49541500000000016]]","[[5], Int64[]]",4
6,"[[""1.727897567503706e9""], [""1.727897567503816e9""]]","[[""1.727897567586159e9""], [""1.727897567632279e9""]]","[[0.02559], Float64[]]","[[0.08245301246643066], [0.1]]",0.1,0.0009520053863525391,0.10095200538635254,"[0.5075, 0.504585, 0.96768, 0.95125, 0.8908550000000001, 0.61154, 0.5075, 0.504585, 0.5075, 0.504585, 0.9675900000000001, 0.95125, 0.818775, 0.635095, 0.5075, 0.504585, 0.5075, 0.504585, 0.967665, 0.95125, 0.9074400000000001, 0.549325, 0.5075, 0.504585]","[[0.49249999999999994, 0.49541499999999994, 0.032320000000000015, 0.04875000000000007, 0.10914500000000005, 0.38845999999999997, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.03241000000000005, 0.04875000000000007, 0.18122500000000008, 0.364905, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.032335, 0.04875000000000007, 0.09256000000000009, 0.45067499999999994, 0.49249999999999994, 0.49541499999999994], [0.49250000000000005, 0.49541500000000005, 0.032320000000000015, 0.04874999999999996, 0.10914499999999994, 0.38846, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.03240999999999994, 0.04874999999999996, 0.18122499999999997, 0.36490500000000003, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.032335, 0.04874999999999996, 0.09255999999999986, 0.45067500000000005, 0.49250000000000005, 0.49541500000000005]]","[[6], Int64[]]",5
7,"[[""1.727897567633377e9""], [""1.727897567633478e9""]]","[[""1.727897567711861e9""], [""1.727897567762142e9""]]","[[0.02487], Float64[]]","[[0.07848381996154785], [0.1]]",0.1,0.0009050369262695312,0.10090503692626954,"[0.5075000000000001, 0.5045850000000003, 0.9676799999999999, 0.9512499999999999, 0.8917249999999999, 0.61137, 0.5075000000000001, 0.5045850000000003, 0.5075000000000001, 0.5045850000000003, 0.96759, 0.9512499999999999, 0.8193549999999998, 0.634975, 0.5075000000000001, 0.5045850000000003, 0.5075000000000001, 0.5045850000000003, 0.967665, 0.9512499999999999, 0.908345, 0.548945, 0.5075000000000001, 0.5045850000000003]","[[0.49250000000000005, 0.49541500000000027, 0.032319999999999904, 0.04874999999999996, 0.1082749999999999, 0.38863, 0.49250000000000005, 0.49541500000000027, 0.49250000000000005, 0.49541500000000027, 0.03240999999999994, 0.04874999999999996, 0.18064499999999983, 0.36502499999999993, 0.49250000000000005, 0.49541500000000027, 0.49250000000000005, 0.49541500000000027, 0.032335, 0.04874999999999996, 0.09165499999999993, 0.451055, 0.49250000000000005, 0.49541500000000027], [0.49249999999999994, 0.4954149999999997, 0.032320000000000126, 0.04875000000000007, 0.10827500000000012, 0.38863000000000003, 0.49249999999999994, 0.4954149999999997, 0.49249999999999994, 0.4954149999999997, 0.03241000000000005, 0.04875000000000007, 0.18064500000000017, 0.36502500000000004, 0.49249999999999994, 0.4954149999999997, 0.49249999999999994, 0.4954149999999997, 0.032335, 0.04875000000000007, 0.09165500000000004, 0.451055, 0.49249999999999994, 0.4954149999999997]]","[[7], Int64[]]",6
8,"[[""1.727897567763188e9""], [""1.727897567763296e9""]]","[[""1.727897567836335e9""], [""1.727897567892523e9""]]","[[0.02595], Float64[]]","[[0.07314705848693848], [0.1]]",0.1,0.0010988712310791016,0.10109887123107911,"[0.5075000000000001, 0.5045849999999998, 0.9676800000000001, 0.9512499999999999, 0.8921600000000001, 0.6112850000000001, 0.5075000000000001, 0.5045849999999998, 0.5075000000000001, 0.5045849999999998, 0.9675900000000001, 0.9512499999999999, 0.819635, 0.634915, 0.5075000000000001, 0.5045849999999998, 0.5075000000000001, 0.5045849999999998, 0.967665, 0.9512499999999999, 0.908795, 0.5487599999999999, 0.5075000000000001, 0.5045849999999998]","[[0.49250000000000005, 0.4954149999999998, 0.032320000000000126, 0.04874999999999996, 0.10784000000000005, 0.3887150000000001, 0.49250000000000005, 0.4954149999999998, 0.49250000000000005, 0.4954149999999998, 0.03241000000000005, 0.04874999999999996, 0.180365, 0.365085, 0.49250000000000005, 0.4954149999999998, 0.49250000000000005, 0.4954149999999998, 0.032335, 0.04874999999999996, 0.09120499999999998, 0.4512399999999999, 0.49250000000000005, 0.4954149999999998], [0.49249999999999994, 0.49541500000000016, 0.032319999999999904, 0.04875000000000007, 0.10783999999999994, 0.3887149999999999, 0.49249999999999994, 0.49541500000000016, 0.49249999999999994, 0.49541500000000016, 0.03240999999999994, 0.04875000000000007, 0.180365, 0.365085, 0.49249999999999994, 0.49541500000000016, 0.49249999999999994, 0.49541500000000016, 0.032335, 0.04875000000000007, 0.09120499999999998, 0.4512400000000001, 0.49249999999999994, 0.49541500000000016]]","[[8], Int64[]]",7
9,"[[""1.727897567893771e9""], [""1.727897567893877e9""]]","[[""1.727897567986297e9""], [""1.727897568022183e9""]]","[[0.02563], Float64[]]","[[0.09252595901489258], [0.1]]",0.1,0.0009579658508300781,0.10095796585083008,"[0.5075000000000001, 0.5045849999999998, 0.9676799999999999, 0.9512499999999999, 0.8921649999999999, 0.6112849999999999, 0.5075000000000001, 0.5045849999999998, 0.5075000000000001, 0.5045849999999998, 0.96759, 0.9512499999999999, 0.819635, 0.6349149999999999, 0.5075000000000001, 0.5045849999999998, 0.5075000000000001, 0.5045849999999998, 0.967665, 0.9512499999999999, 0.9087999999999999, 0.5487550000000003, 0.5075000000000001, 0.5045849999999998]","[[0.49250000000000005, 0.4954149999999998, 0.032319999999999904, 0.04874999999999996, 0.1078349999999999, 0.38871499999999987, 0.49250000000000005, 0.4954149999999998, 0.49250000000000005, 0.4954149999999998, 0.03240999999999994, 0.04874999999999996, 0.180365, 0.3650849999999999, 0.49250000000000005, 0.4954149999999998, 0.49250000000000005, 0.4954149999999998, 0.032335, 0.04874999999999996, 0.09119999999999995, 0.45124500000000034, 0.49250000000000005, 0.4954149999999998], [0.49249999999999994, 0.49541500000000016, 0.032320000000000126, 0.04875000000000007, 0.10783500000000013, 0.38871500000000014, 0.49249999999999994, 0.49541500000000016, 0.49249999999999994, 0.49541500000000016, 0.03241000000000005, 0.04875000000000007, 0.180365, 0.3650850000000001, 0.49249999999999994, 0.49541500000000016, 0.49249999999999994, 0.49541500000000016, 0.032335, 0.04875000000000007, 0.09120000000000006, 0.4512449999999997, 0.49249999999999994, 0.49541500000000016]]","[[9], Int64[]]",8
10,"[[""1.727897568023283e9""], [""1.727897568023393e9""]]","[[""1.727897568106121e9""], [""1.727897568152173e9""]]","[[0.0256], Float64[]]","[[0.08283805847167969], [0.1]]",0.1,0.0009529590606689453,0.10095295906066895,"[0.5075000000000001, 0.5045850000000001, 0.9676800000000001, 0.9512500000000002, 0.8919450000000001, 0.6113249999999999, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.96759, 0.9512500000000002, 0.819495, 0.6349450000000001, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.967665, 0.9512500000000002, 0.9085750000000001, 0.5488500000000001, 0.5075000000000001, 0.5045850000000001]","[[0.49250000000000005, 0.49541500000000005, 0.032320000000000126, 0.04875000000000018, 0.10805500000000012, 0.3886749999999999, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.03240999999999994, 0.04875000000000018, 0.18050500000000003, 0.3650550000000001, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.032335, 0.04875000000000018, 0.09142500000000009, 0.45115000000000005, 0.49250000000000005, 0.49541500000000005], [0.49249999999999994, 0.49541499999999994, 0.032319999999999904, 0.04874999999999985, 0.1080549999999999, 0.3886750000000001, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.03241000000000005, 0.04874999999999985, 0.18050500000000003, 0.3650549999999999, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.032335, 0.04874999999999985, 0.09142499999999987, 0.45114999999999994, 0.49249999999999994, 0.49541499999999994]]","[[10], Int64[]]",9
