Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.7283341975294e9""], [""1.728334197529914e9""]]","[[""1.728334204880885e9""], [""1.728334204882035e9""]]","[Float64[], Float64[]]","[[0.14], [0.14]]",0.14,0.19876408576965332,0.33876408576965333,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.728334205081098e9""], [""1.728334205081231e9""]]","[[""1.728334205151567e9""], [""1.728334205862086e9""]]","[[0.02372], Float64[]]","[[0.07046890258789062], [0.14]]",0.14,0.002104043960571289,0.1421040439605713,"[0.5075000000000002, 0.5045850000000002, 0.9676800000000002, 0.9512500000000003, 0.8952150000000002, 0.6106800000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9675900000000003, 0.9512500000000003, 0.8216500000000002, 0.6345000000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9676650000000002, 0.9512500000000003, 0.9119900000000002, 0.5474250000000002, 0.5075000000000002, 0.5045850000000002]","[[0.49250000000000016, 0.49541500000000016, 0.03232000000000024, 0.04875000000000029, 0.10478500000000024, 0.3893200000000002, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.03241000000000027, 0.04875000000000029, 0.17835000000000023, 0.36550000000000016, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.032335000000000225, 0.04875000000000029, 0.08801000000000014, 0.45257500000000017, 0.49250000000000016, 0.49541500000000016], [0.4924999999999998, 0.4954149999999998, 0.03231999999999979, 0.04874999999999974, 0.1047849999999998, 0.3893199999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03240999999999972, 0.04874999999999974, 0.1783499999999998, 0.3654999999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03233499999999978, 0.04874999999999974, 0.08800999999999981, 0.45257499999999984, 0.4924999999999998, 0.4954149999999998]]","[[1], Int64[]]",1
3,"[[""1.728334205864392e9""], [""1.728334205864499e9""]]","[[""1.728334205941538e9""], [""1.728334206012001e9""]]","[[0.02366], Float64[]]","[[0.07714605331420898], [0.14]]",0.14,0.002680063247680664,0.14268006324768068,"[0.5075000000000001, 0.5045850000000001, 0.9676799999999999, 0.9512499999999998, 0.89173, 0.61137, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.9675899999999998, 0.9512499999999998, 0.81935, 0.6349750000000001, 0.5075000000000001, 0.5045850000000001, 0.5075000000000001, 0.5045850000000001, 0.967665, 0.9512499999999998, 0.9083450000000001, 0.548945, 0.5075000000000001, 0.5045850000000001]","[[0.49250000000000005, 0.49541500000000005, 0.032319999999999904, 0.04874999999999985, 0.10826999999999998, 0.38863, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.03240999999999983, 0.04874999999999985, 0.18064999999999998, 0.36502500000000004, 0.49250000000000005, 0.49541500000000005, 0.49250000000000005, 0.49541500000000005, 0.032335, 0.04874999999999985, 0.09165500000000004, 0.451055, 0.49250000000000005, 0.49541500000000005], [0.49249999999999994, 0.49541499999999994, 0.032320000000000126, 0.04875000000000018, 0.10826999999999998, 0.38863000000000003, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.03241000000000016, 0.04875000000000018, 0.18064999999999998, 0.36502499999999993, 0.49249999999999994, 0.49541499999999994, 0.49249999999999994, 0.49541499999999994, 0.032335, 0.04875000000000018, 0.09165499999999993, 0.451055, 0.49249999999999994, 0.49541499999999994]]","[[2], Int64[]]",2
4,"[[""1.72833420601488e9""], [""1.728334206014986e9""]]","[[""1.728334206091362e9""], [""1.728334206119907e9""]]","[[0.02337], [0.05574]]","[[0.07648205757141113], [0.10492086410522461]]",0.10492086410522461,0.0024700164794921875,0.1073908805847168,"[0.015000000000000013, 0.0, 0.94277, 0.924555, 0.39248500000000003, 0.13963, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9428250000000001, 0.9242750000000001, 0.3207, 0.16312999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288000000000001, 0.41402500000000003, 0.08261999999999997, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022055000000000047, 0.387485, 0.08379999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000124, 0.0217750000000001, 0.3157, 0.10730000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.0263000000000001, 0.399025, 0.016790000000000027, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022054999999999936, 0.387485, 0.08380000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007644999999999902, 0.021774999999999878, 0.3157, 0.10729999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999988, 0.399025, 0.01678999999999997, 1.3877787807814457e-17, 0.00917]]","[[3], [1]]",3
5,"[[""1.728334206122564e9""], [""1.728334206122672e9""]]","[[""1.728334206201335e9""], [""1.728334206270282e9""]]","[[0.0244], Float64[]]","[[0.07877087593078613], [0.14]]",0.14,0.002165079116821289,0.1421650791168213,"[0.015000000000000013, 0.0, 0.9427700000000001, 0.924555, 0.03921999999999998, 0.21305, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.942825, 0.924275, 0.08251, 0.21168, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288, 0.04909999999999999, 0.234415, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000139, 0.022055000000000047, 0.03422000000000003, 0.15722, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000013, 0.02177499999999999, 0.07751, 0.15585000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.034100000000000005, 0.168585, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007409999999999917, 0.022054999999999936, 0.03421999999999998, 0.15722, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000013, 0.02177499999999999, 0.07751, 0.15585000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.03409999999999999, 0.168585, 1.3877787807814457e-17, 0.00917]]","[[4], Int64[]]",4
6,"[[""1.728334206272643e9""], [""1.728334206272753e9""]]","[[""1.728334206354395e9""], [""1.728334206421599e9""]]","[[0.02331], Float64[]]","[[0.08175182342529297], [0.14]]",0.14,0.0021240711212158203,0.14212407112121583,"[0.015000000000000013, 0.0, 0.94277, 0.924555, -0.13654, 0.249585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.942825, 0.924275, -0.03601, 0.23583499999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288000000000001, -0.132455, 0.30993499999999996, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022055000000000047, 0.14154, 0.193755, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000013, 0.02177499999999999, 0.041010000000000005, 0.18000500000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.0263000000000001, 0.147455, 0.24410500000000002, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022054999999999936, 0.14154, 0.193755, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007645000000000013, 0.02177499999999999, 0.04101, 0.18000499999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999988, 0.147455, 0.24410499999999996, 1.3877787807814457e-17, 0.00917]]","[[5], Int64[]]",5
7,"[[""1.728334206423904e9""], [""1.72833420642402e9""]]","[[""1.728334206501436e9""], [""1.728334206561987e9""]]","[[0.02302], [0.06724]]","[[0.07753205299377441], [0.13796687126159668]]",0.13796687126159668,0.002479076385498047,0.14044594764709473,"[0.015000000000000013, 0.0, 0.9265749999999999, 0.90836, -0.13566999999999999, 0.249415, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.92857, 0.910025, -0.03544, 0.235715, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9371649999999999, 0.9174749999999999, -0.13154, 0.309555, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.008785000000000043, 0.005859999999999976, 0.14067, 0.193585, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006610000000000005, 0.007525000000000004, 0.040440000000000004, 0.17988500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00183499999999992, 0.01497499999999996, 0.14654, 0.24372499999999997, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.008784999999999932, 0.005860000000000087, 0.14067, 0.193585, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.006610000000000005, 0.007525000000000004, 0.04044, 0.17988500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.001835000000000031, 0.014975000000000072, 0.14654, 0.24372500000000002, 1.3877787807814457e-17, 0.00917]]","[[6], [2]]",6
8,"[[""1.728334206564652e9""], [""1.728334206564765e9""]]","[[""1.728334206646331e9""], [""1.728334206701845e9""]]","[[0.02409], [0.0663]]","[[0.08167910575866699], [0.13707995414733887]]",0.13707995414733887,0.0022530555725097656,0.13933300971984863,"[0.015000000000000013, 0.0, 0.9288100000000001, 0.91171, -0.042664999999999974, 0.20690000000000003, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.94105, 0.9287449999999999, 0.004624999999999987, 0.180895, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.937165, 0.9174749999999998, -0.04854, 0.2547, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.011019999999999919, 0.0025100000000000122, 0.04766500000000002, 0.15106999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01908999999999994, 0.011195000000000066, 0.00037499999999998646, 0.125065, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.001835000000000031, 0.01497499999999985, 0.06354, 0.18887000000000004, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.01102000000000014, 0.0025100000000000122, 0.04766499999999997, 0.15107000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01909000000000005, 0.011194999999999955, 0.00037500000000001334, 0.125065, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00183499999999992, 0.014975000000000183, 0.06354, 0.18886999999999998, 1.3877787807814457e-17, 0.00917]]","[[7], [3]]",7
9,"[[""1.728334206704289e9""], [""1.728334206704396e9""]]","[[""1.728334206781422e9""], [""1.728334206834601e9""]]","[[0.02442], [0.06345]]","[[0.0771329402923584], [0.1302049160003662]]",0.1302049160003662,0.002295970916748047,0.13250088691711426,"[0.015000000000000013, 0.0, 0.9490649999999998, 0.9375800000000001, 0.029195, 0.131295, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9675149999999999, 0.9599850000000001, 0.028180000000000004, 0.11357, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.949875, 0.9361200000000001, 0.02592, 0.14649, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.01733500000000021, 0.01146999999999987, 0.024195, 0.04649500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018735000000000057, 0.019124999999999948, 0.02318, 0.02459, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009915000000000007, 0.003069999999999906, 0.01092, 0.06628999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.01733499999999988, 0.011470000000000091, 0.024194999999999998, 0.046494999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018734999999999946, 0.01912500000000006, 0.023180000000000003, 0.02459, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009915000000000007, 0.003070000000000017, 0.01092, 0.06629000000000002, 1.3877787807814457e-17, 0.00917]]","[[8], [4]]",8
10,"[[""1.728334206837083e9""], [""1.728334206837189e9""]]","[[""1.728334206916675e9""], [""1.728334206962414e9""]]","[[0.02538], [0.06628]]","[[0.07959198951721191], [0.12522506713867188]]",0.12522506713867188,0.0022330284118652344,0.1274580955505371,"[0.015000000000000013, 0.0, 0.9639150000000001, 0.957095, 0.05601999999999999, 0.07744999999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.97671, 0.971515, 0.028295, 0.06833499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.95479, 0.94786, 0.05769, 0.057614999999999986, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.02312499999999995, 0.02291500000000002, 0.05102, 0.01504999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02085999999999999, 0.024564999999999948, 0.023294999999999996, 0.024164999999999992, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.027639999999999998, 0.025289999999999924, 0.04269, 0.008214999999999986, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.023125000000000062, 0.02291500000000002, 0.051019999999999996, 0.015050000000000022, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02085999999999999, 0.02456500000000006, 0.023295, 0.024165000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.027639999999999998, 0.025290000000000035, 0.04269, 0.008215000000000014, 1.3877787807814457e-17, 0.00917]]","[[9], [5]]",9
