Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.727897221003291e9""], [""1.727897221003504e9""]]","[[""1.727897227595883e9""], [""1.727897227596649e9""]]","[Float64[], Float64[]]","[[0.16], [0.16]]",0.16,0.19442009925842285,0.3544200992584229,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.727897227791304e9""], [""1.727897227791446e9""]]","[[""1.727897228359698e9""], [""1.727897227933967e9""]]","[Float64[], [0.07177]]","[[0.16], [0.14252114295959473]]",0.16,0.0008268356323242188,0.16082683563232422,"[0.5075000000000002, 0.5045850000000002, 1.011225, 1.008775, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0122750000000003, 1.0093400000000001, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0170150000000002, 1.012985, 0.5075000000000002, 0.5420850000000003, 0.5075000000000002, 0.5045850000000002]","[[0.4924999999999998, 0.4954149999999998, 0.01122500000000004, 0.008774999999999977, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.012275000000000258, 0.009340000000000126, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.017015000000000224, 0.012985000000000024, 0.4924999999999998, 0.45791499999999974, 0.4924999999999998, 0.4954149999999998], [0.49250000000000016, 0.49541500000000016, 0.01122500000000004, 0.008774999999999977, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.012274999999999814, 0.009339999999999904, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.01701499999999978, 0.012985000000000024, 0.49250000000000016, 0.4579150000000003, 0.49250000000000016, 0.49541500000000016]]","[Int64[], [1]]",1
3,"[[""1.727897228360676e9""], [""1.727897228360795e9""]]","[[""1.727897228367047e9""], String[]]","[[0.02334], Float64[]]","[[0.006371021270751953], Float64[]]",0.006371021270751953,0.0010228157043457031,0.007393836975097656,"[0.015000000000000069, 0.009170000000000067, 0.9789050000000002, 0.9600250000000002, 0.397715, 0.14776499999999992, 0.015000000000000069, 0.009170000000000067, 0.015000000000000069, 0.009170000000000067, 0.9798650000000001, 0.9605900000000002, 0.32415, 0.17158499999999988, 0.015000000000000069, 0.009170000000000067, 0.015000000000000069, 0.009170000000000067, 0.98468, 0.9642350000000003, 0.41949000000000003, 0.08950999999999992, 0.015000000000000069, 0.009170000000000067]","[[6.938893903907228e-17, 6.765421556309548e-17, 0.04354500000000028, 0.05752500000000027, 0.392715, 0.07359500000000008, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.044685000000000086, 0.0580900000000002, 0.31915, 0.09741500000000014, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.049350000000000005, 0.06173500000000032, 0.40449, 0.005340000000000081, 6.938893903907228e-17, 6.765421556309548e-17], [6.938893903907228e-17, 6.765421556309548e-17, 0.043544999999999834, 0.057524999999999715, 0.392715, 0.07359499999999992, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.044684999999999975, 0.058089999999999864, 0.31915, 0.09741499999999988, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.049350000000000005, 0.06173499999999976, 0.40449, 0.005339999999999928, 6.938893903907228e-17, 6.765421556309548e-17]]","[[1], Int64[]]",2
4,"[[""1.727897228368201e9""], [""1.7278972283683e9""]]","[[""1.727897228447329e9"", ""1.727897228480285e9""], [""1.727897228656207e9""]]","[[0.02738, 0.02533], Float64[]]","[[0.07912802696228027, 0.11208391189575195], [0.16]]",0.16,0.0009620189666748047,0.1609620189666748,"[0.014999999999999986, 0.0, 1.0451249999999999, 1.060025, -0.2263299999999999, -0.1106, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.046045, 1.06059, -0.22596999999999995, -0.13004999999999994, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.050845, 1.064235, -0.22610999999999984, -0.09528500000000001, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.022675000000000223, 0.04247500000000004, 0.23133000000000012, 0.18477000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.021495000000000042, 0.041910000000000114, 0.23097000000000006, 0.20422000000000007, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.016815000000000024, 0.03826499999999999, 0.24111000000000019, 0.17945499999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.02267499999999978, 0.04247500000000004, 0.2313299999999999, 0.18477, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02149499999999982, 0.04190999999999989, 0.23096999999999995, 0.20421999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.016815000000000024, 0.03826499999999999, 0.24110999999999982, 0.179455, 1.3877787807814457e-17, 0.00917]]","[[2, 3], Int64[]]",3
5,"[[""1.727897228657307e9""], [""1.727897228657434e9""]]","[[""1.72789722874617e9""], [""1.727897228823973e9""]]","[[0.0243], Float64[]]","[[0.08886313438415527], [0.16]]",0.16,0.0009050369262695312,0.16090503692626953,"[0.014999999999999986, 0.0, 1.0451250000000003, 1.060025, -0.40562, -0.0728, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0460450000000001, 1.0605900000000001, -0.348135, -0.10499499999999998, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.050845, 1.064235, -0.41143, -0.018510000000000013, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.02267499999999978, 0.04247500000000004, 0.41062, 0.14697, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02149499999999982, 0.04190999999999989, 0.353135, 0.17916500000000005, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.016815000000000024, 0.03826499999999999, 0.42643000000000003, 0.10268, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.022675000000000223, 0.04247500000000004, 0.41062, 0.14697, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.021495000000000042, 0.041910000000000114, 0.353135, 0.17916499999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.016815000000000024, 0.03826499999999999, 0.42643000000000003, 0.10268000000000001, 1.3877787807814457e-17, 0.00917]]","[[4], Int64[]]",4
6,"[[""1.727897228825037e9""], [""1.727897228825147e9""]]","[String[], [""1.727897228903679e9""]]","[Float64[], [0.08283]]","[Float64[], [0.07853198051452637]]",0.07853198051452637,0.0010290145874023438,0.07956099510192871,"[0.014999999999999986, 0.0, 1.0473299999999999, 1.062225, -0.40562, -0.0728, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.048325, 1.06287, -0.348135, -0.10499500000000003, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.053115, 1.06651, -0.41143, -0.018509999999999985, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.02047000000000021, 0.04027500000000006, 0.41062, 0.14697, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019214999999999982, 0.039630000000000054, 0.353135, 0.179165, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01454500000000003, 0.035989999999999966, 0.42643000000000003, 0.10268000000000002, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.020469999999999766, 0.04027500000000006, 0.41062, 0.14697, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019214999999999982, 0.039630000000000054, 0.353135, 0.17916500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01454500000000003, 0.035989999999999966, 0.42643000000000003, 0.10267999999999998, 1.3877787807814457e-17, 0.00917]]","[Int64[], [2]]",5
7,"[[""1.727897228904846e9""], [""1.727897228904965e9""]]","[[""1.727897228914478e9""], [""1.727897228974111e9""]]","[[0.02655], [0.079]]","[[0.009632110595703125], [0.06914615631103516]]",0.06914615631103516,0.001107931137084961,0.07025408744812012,"[0.014999999999999986, 0.0, 1.0490900000000003, 1.0638649999999998, -0.319465, -0.08456000000000001, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.04314, 1.05541, -0.280715, -0.102885, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.05679, 1.070165, -0.31574, -0.051035000000000004, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.018709999999999782, 0.0386350000000002, 0.324465, 0.15872999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.014050000000000118, 0.0315700000000001, 0.285715, 0.17250500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010870000000000157, 0.032335, 0.33074000000000003, 0.135205, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.018710000000000226, 0.03863499999999975, 0.324465, 0.15873, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.014049999999999896, 0.031569999999999876, 0.285715, 0.17250500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010869999999999935, 0.032335, 0.33074000000000003, 0.135205, 1.3877787807814457e-17, 0.00917]]","[[5], [3]]",6
8,"[[""1.72789722897535e9""], [""1.727897228975457e9""]]","[[""1.727897228982103e9"", ""1.727897229052428e9""], [""1.727897229064091e9""]]","[[0.02814, 0.02568], [0.0814]]","[[0.006753206253051758, 0.07707810401916504], [0.08863401412963867]]",0.08863401412963867,0.0011219978332519531,0.08975601196289062,"[0.014999999999999986, 0.0, 1.008065, 1.0051450000000002, 0.08551999999999998, 0.03469000000000002, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.99805, 0.99207, 0.067745, 0.046590000000000006, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.011695, 1.0068949999999999, 0.106685, 0.017519999999999994, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.015064999999999995, 0.014855000000000174, 0.08052000000000001, 0.01024000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01941000000000004, 0.02292000000000005, 0.062745, 0.009089999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02114499999999997, 0.02006499999999989, 0.09168499999999999, 0.038669999999999996, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.015065000000000106, 0.01485499999999984, 0.08051999999999998, 0.010239999999999978, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01941000000000004, 0.02292000000000005, 0.062745, 0.009090000000000008, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02114499999999997, 0.02006500000000022, 0.091685, 0.03867, 1.3877787807814457e-17, 0.00917]]","[[6, 7], [4]]",7
9,"[[""1.727897229065929e9""], [""1.727897229066058e9""]]","[[""1.727897229134269e9""], [""1.727897229148734e9""]]","[[0.02306], [0.07646]]","[[0.06834006309509277], [0.08267617225646973]]",0.08267617225646973,0.0010399818420410156,0.08371615409851074,"[0.014999999999999986, 0.0, 1.0045600000000001, 0.9933099999999999, 0.2464, 0.0943, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.99127, 0.9774799999999999, 0.210645, 0.11648999999999997, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9935900000000001, 0.9800550000000001, 0.2716, 0.06341, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.04669000000000012, 0.055709999999999926, 0.2414, 0.05680000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.04291999999999996, 0.05375999999999992, 0.205645, 0.07899000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.039690000000000114, 0.048185000000000144, 0.2566, 0.015910000000000007, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0466899999999999, 0.05571000000000015, 0.2414, 0.056799999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.04291999999999996, 0.05376000000000003, 0.205645, 0.07898999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03968999999999989, 0.04818499999999992, 0.2566, 0.015909999999999994, 1.3877787807814457e-17, 0.00917]]","[[8], [5]]",8
10,"[[""1.72789722914991e9""], [""1.727897229150013e9""]]","[[""1.727897229221193e9""], [""1.727897229224669e9""]]","[[0.02253], [0.08237]]","[[0.07128310203552246], [0.07465600967407227]]",0.07465600967407227,0.001068115234375,0.07572412490844727,"[0.014999999999999986, 0.0, 0.9886149999999999, 0.9788450000000001, 0.20462, 0.08735, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9859450000000001, 0.9740800000000001, 0.17501, 0.10733000000000001, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9902749999999999, 0.976525, 0.22613, 0.074605, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.02481499999999992, 0.03235500000000002, 0.19962, 0.04984999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02986500000000003, 0.03877000000000008, 0.17001, 0.06983, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03721499999999989, 0.045924999999999994, 0.21112999999999998, 0.02710499999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.024815000000000142, 0.03235500000000002, 0.19962, 0.04985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02986500000000003, 0.03876999999999997, 0.17001, 0.06983, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.03721500000000011, 0.045925000000000105, 0.21112999999999998, 0.027105000000000004, 1.3877787807814457e-17, 0.00917]]","[[9], [6]]",9
