Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.729373574150389e9""], [""1.729373574150617e9""]]","[[""1.729373580641493e9""], [""1.72937358064041e9""]]","[Float64[], [6.41277]]","[[0.16], [6.489793062210083]]",0.16,0.22101902961730957,0.3810190296173096,"[0.5175, 0.514585, 1.01863, 1.016175, 0.5125, 0.547085, 0.5175, 0.514585, 0.5175, 0.514585, 1.0197699999999998, 1.016835, 0.5125, 0.547085, 0.5175, 0.514585, 0.5175, 0.514585, 1.02326, 1.019235, 0.5175, 0.552085, 0.5175, 0.514585]","[[0.48250000000000004, 0.48541500000000004, 0.018629999999999924, 0.01617500000000005, 0.48750000000000004, 0.45291499999999996, 0.48250000000000004, 0.48541500000000004, 0.48250000000000004, 0.48541500000000004, 0.019769999999999843, 0.016834999999999933, 0.48750000000000004, 0.45291499999999996, 0.48250000000000004, 0.48541500000000004, 0.48250000000000004, 0.48541500000000004, 0.02326000000000006, 0.01923499999999989, 0.48250000000000004, 0.44791499999999995, 0.48250000000000004, 0.48541500000000004], [0.5025, 0.505415, 0.0013699999999998713, 0.0038249999999999673, 0.5075, 0.47291500000000003, 0.5025, 0.505415, 0.5025, 0.505415, 0.00022999999999995246, 0.0031649999999998624, 0.5075, 0.47291500000000003, 0.5025, 0.505415, 0.5025, 0.505415, 0.0032600000000000406, 0.0007649999999999046, 0.5025, 0.4679150000000001, 0.5025, 0.505415]]","[Int64[], [1]]",1
2,"[[""1.729373580862786e9""], [""1.72937358086295e9""]]","[[""1.729373581623358e9""], [""1.729373581000277e9""]]","[[7.37228], [0.07345]]","[[0.7605719566345215], [0.13732695579528809]]",0.16,0.0014450550079345703,0.16144505500793457,"[0.015000000000000069, 0.009170000000000067, 0.9789100000000001, 0.960025, 0.39074000000000003, 0.14914499999999997, 0.015000000000000069, 0.009170000000000067, 0.015000000000000069, 0.009170000000000067, 0.9798650000000002, 0.96059, 0.31955000000000006, 0.17253499999999994, 0.015000000000000069, 0.009170000000000067, 0.015000000000000069, 0.009170000000000067, 0.98468, 0.9642350000000001, 0.41220500000000004, 0.09254999999999991, 0.015000000000000069, 0.009170000000000067]","[[6.938893903907228e-17, 6.765421556309548e-17, 0.04355000000000009, 0.05752500000000005, 0.3857399999999999, 0.07497500000000004, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.0446850000000002, 0.058090000000000086, 0.31454999999999994, 0.09836500000000004, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.049350000000000005, 0.061735000000000095, 0.3972049999999999, 0.008380000000000096, 6.938893903907228e-17, 6.765421556309548e-17], [6.938893903907228e-17, 6.765421556309548e-17, 0.04354999999999987, 0.05752499999999994, 0.38574, 0.07497499999999997, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.044684999999999864, 0.058089999999999975, 0.31455000000000005, 0.09836499999999994, 6.938893903907228e-17, 6.765421556309548e-17, 6.938893903907228e-17, 6.765421556309548e-17, 0.049350000000000005, 0.061734999999999984, 0.39720500000000003, 0.008379999999999915, 6.938893903907228e-17, 6.765421556309548e-17]]","[[1], [2]]",2
3,"[[""1.729373581625065e9""], [""1.729373581625219e9""]]","[[""1.729373581625343e9"", ""1.729373581713269e9""], [""1.729373582000406e9""]]","[[0.02227, 0.02443], [0.0589]]","[[0.0002779960632324219, 0.08820390701293945], [0.3751869201660156]]",0.16,0.0010769367218017578,0.16107693672180176,"[0.014999999999999986, 0.0, 1.026275, 1.0404049999999998, -0.22633, -0.101435, 0.014999999999999986, -0.009170000000000011, 0.014999999999999986, 0.0, 1.0260699999999998, 1.03949, -0.22597, -0.12088500000000002, 0.014999999999999986, -0.009170000000000011, 0.014999999999999986, 0.0, 1.0294349999999999, 1.043315, -0.2261099999999999, -0.09528500000000001, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.041525000000000034, 0.06209500000000023, 0.23133, 0.19393500000000002, 1.3877787807814457e-17, 1.214306433183765e-17, 1.3877787807814457e-17, 0.00917, 0.04147000000000012, 0.06301000000000001, 0.23097, 0.213385, 1.3877787807814457e-17, 1.214306433183765e-17, 1.3877787807814457e-17, 0.00917, 0.038225000000000176, 0.05918500000000004, 0.24111000000000013, 0.17945499999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.041525000000000034, 0.06209499999999979, 0.23133, 0.193935, 1.3877787807814457e-17, 1.214306433183765e-17, 1.3877787807814457e-17, 0.00917, 0.041469999999999785, 0.06301000000000001, 0.23097, 0.21338500000000002, 1.3877787807814457e-17, 1.214306433183765e-17, 1.3877787807814457e-17, 0.00917, 0.03822499999999984, 0.05918500000000004, 0.24110999999999988, 0.179455, 1.3877787807814457e-17, 0.00917]]","[[2, 3], [3]]",3
4,"[[""1.729373582001675e9""], [""1.729373582001833e9""]]","[[""1.72937358220346e9""], [""1.72937358213026e9""]]","[[0.02418], [0.06798]]","[[0.20178508758544922], [0.12842702865600586]]",0.16,0.0015139579772949219,0.16151395797729493,"[0.014999999999999986, 0.0, 1.04733, 1.062225, -0.40154, -0.07141, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.048325, 1.06287, -0.35092, -0.10366999999999993, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.053975, 1.0673700000000002, -0.40799, -0.021339999999999998, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.020469999999999988, 0.04027500000000006, 0.40654, 0.14558, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019214999999999982, 0.039630000000000054, 0.35592, 0.17784000000000005, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013684999999999947, 0.035129999999999884, 0.42299000000000003, 0.10550999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.020469999999999988, 0.04027500000000006, 0.40654, 0.14558, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019214999999999982, 0.039630000000000054, 0.35592, 0.17783999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01368500000000017, 0.035130000000000106, 0.42299000000000003, 0.10550999999999999, 1.3877787807814457e-17, 0.00917]]","[[4], [4]]",4
5,"[[""1.729373582205218e9""], [""1.729373582205392e9""]]","[[""1.729373582310496e9""], [""1.729373582338188e9""]]","[[0.02942], [0.06909]]","[[0.10527801513671875], [0.132796049118042]]",0.132796049118042,0.00102996826171875,0.13382601737976074,"[0.014999999999999986, 0.0, 1.05018, 1.0650750000000002, -0.31658, -0.08108000000000001, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0451599999999999, 1.0560349999999998, -0.27805, -0.09281000000000003, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.057595, 1.07088, -0.310325, -0.05011, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.01762000000000019, 0.03742499999999982, 0.32158, 0.15525, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007680000000000131, 0.02442500000000014, 0.28305, 0.16698, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009604999999999864, 0.030939999999999968, 0.32532500000000003, 0.13428, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.01761999999999997, 0.037425000000000264, 0.32158, 0.15525, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007679999999999909, 0.02442499999999992, 0.28305, 0.16698000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009605000000000086, 0.030939999999999968, 0.32532500000000003, 0.13428, 1.3877787807814457e-17, 0.00917]]","[[5], [5]]",5
6,"[[""1.729373582339411e9""], [""1.729373582339537e9""]]","[[""1.729373582441356e9""], [""1.729373582470318e9""]]","[[0.02395], [0.07201]]","[[0.1019449234008789], [0.1307811737060547]]",0.1307811737060547,0.0010449886322021484,0.13182616233825684,"[0.014999999999999986, 0.0, 1.034565, 1.041005, -0.11456500000000001, -0.030165, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0170050000000004, 1.0196, -0.10167999999999999, -0.027915000000000013, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0305349999999998, 1.03547, -0.10114999999999999, -0.02314, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.005944999999999867, 0.0027250000000000885, 0.11956499999999999, 0.067665, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.003095000000000292, 0.0024599999999999067, 0.10668, 0.06541499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0027449999999997754, 0.00723000000000007, 0.11615, 0.07064000000000001, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.005945000000000089, 0.0027249999999998664, 0.11956500000000002, 0.067665, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.003094999999999626, 0.0024600000000001288, 0.10668, 0.06541500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0027450000000002195, 0.007229999999999848, 0.11614999999999999, 0.07064000000000001, 1.3877787807814457e-17, 0.00917]]","[[6], [6]]",6
7,"[[""1.729373582471597e9""], [""1.729373582471739e9""]]","[[""1.729373582566555e9""], [""1.729373582610549e9""]]","[[0.02656], [0.07826]]","[[0.09495806694030762], [0.1388099193572998]]",0.1388099193572998,0.0010330677032470703,0.13984298706054688,"[0.014999999999999986, 0.0, 1.0092600000000003, 1.0084100000000003, 0.042865000000000014, 0.020115, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.001725, 0.9973400000000001, 0.036515, 0.033875, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0114050000000003, 1.0077099999999999, 0.06155999999999998, 0.018165, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.009790000000000298, 0.00841000000000025, 0.03786499999999998, 0.017385, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01576500000000003, 0.017200000000000104, 0.031514999999999994, 0.0036250000000000032, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0181450000000003, 0.016799999999999926, 0.04656000000000001, 0.029335, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.009789999999999743, 0.008409999999999807, 0.03786500000000002, 0.017384999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01576500000000003, 0.017199999999999882, 0.031515, 0.0036249999999999963, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018144999999999634, 0.016800000000000148, 0.04655999999999998, 0.029335, 1.3877787807814457e-17, 0.00917]]","[[7], [7]]",7
8,"[[""1.729373582611756e9""], [""1.729373582611879e9""]]","[[""1.729373582709261e9""], [""1.729373582740318e9""]]","[[0.0224], [0.07254]]","[[0.09750485420227051], [0.12843894958496094]]",0.12843894958496094,0.0010638236999511719,0.1295027732849121,"[0.014999999999999986, 0.0, 0.996975, 0.9913899999999998, 0.10244, 0.054665000000000005, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9956399999999997, 0.98872, 0.09027999999999999, 0.063885, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.0017599999999998, 0.9937550000000003, 0.11767, 0.04945, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.016434999999999977, 0.019789999999999752, 0.09744, 0.017165, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019799999999999707, 0.02377000000000007, 0.08528000000000001, 0.026385000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02572999999999981, 0.028695000000000248, 0.10267000000000001, 0.0019500000000000003, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.016434999999999977, 0.019790000000000196, 0.09744, 0.017165000000000007, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01980000000000015, 0.023769999999999847, 0.08527999999999998, 0.026385, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.025730000000000253, 0.028694999999999804, 0.10267, 0.0019500000000000003, 1.3877787807814457e-17, 0.00917]]","[[8], [8]]",8
9,"[[""1.729373582741568e9""], [""1.729373582741703e9""]]","[[""1.729373582828131e9""], [""1.72937358287022e9""]]","[[0.02234], [0.06912]]","[[0.0865628719329834], [0.12851691246032715]]",0.12851691246032715,0.0010890960693359375,0.12960600852966309,"[0.014999999999999986, 0.0, 0.9946649999999999, 0.98818, 0.08286, 0.06337, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9957200000000002, 0.9896549999999997, 0.07459500000000001, 0.06348, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9963350000000001, 0.988285, 0.09291, 0.060090000000000005, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.017514999999999947, 0.0216599999999999, 0.07786, 0.02503000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.016490000000000116, 0.019614999999999716, 0.069595, 0.025980000000000003, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0205550000000001, 0.023604999999999987, 0.07791, 0.01258999999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.01751500000000017, 0.021660000000000124, 0.07786, 0.025029999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.016489999999999894, 0.01961500000000016, 0.069595, 0.025979999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02055499999999999, 0.023604999999999987, 0.07791000000000001, 0.012590000000000004, 1.3877787807814457e-17, 0.00917]]","[[9], [9]]",9
10,"[[""1.729373582871486e9""], [""1.72937358287161e9""]]","[[""1.729373582963258e9""], [""1.729373583000358e9""]]","[[0.02226], [0.0723]]","[[0.09177207946777344], [0.12874817848205566]]",0.12874817848205566,0.0013458728790283203,0.13009405136108398,"[0.014999999999999986, 0.0, 0.999845, 0.9944900000000002, 0.033765, 0.05836499999999999, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.99789, 0.99402, 0.031255000000000005, 0.048755, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.996175, 0.9899949999999998, 0.04116500000000001, 0.05733999999999999, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.015715000000000034, 0.017500000000000182, 0.028765, 0.010805000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010170000000000012, 0.011240000000000028, 0.026254999999999994, 0.011255000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013755000000000073, 0.015354999999999897, 0.026164999999999994, 0.009840000000000015, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.015715000000000034, 0.017499999999999738, 0.028765000000000002, 0.010804999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010169999999999901, 0.011240000000000028, 0.026255000000000004, 0.011255000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013754999999999962, 0.015355000000000119, 0.026165000000000008, 0.009839999999999988, 1.3877787807814457e-17, 0.00917]]","[[10], [10]]",10
