Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
34,"[[""1.727736683224259e9""], [""1.727736683224682e9""]]","[[""1.727736683302563e9""], [""1.727736683363805e9""]]","[[0.07830405235290527], [0.13912296295166016]]",0.13912296295166016,0.0026578903198242188,0.14178085327148438,"[0.015000000000000013, 0.0, 0.994665, 0.99126, 0.005390000000000001, 0.055319999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9914649999999999, 0.9870899999999999, 0.004455000000000001, 0.056265, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9844550000000001, 0.9775349999999999, 0.015775, 0.067815, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 6.499999999998174e-5, 9.999999999998899e-5, 0.0003899999999999997, 0.0005099999999999966, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004150000000000542, 0.000460000000000127, 0.0005450000000000003, 0.0004349999999999979, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.001974999999999949, 0.0016050000000000786, 0.0007749999999999979, 0.0019850000000000007, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 6.499999999998174e-5, 9.999999999998899e-5, 0.0003900000000000006, 0.0005100000000000035, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004149999999999432, 0.00045999999999990493, 0.0005449999999999995, 0.00043500000000000483, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00197500000000006, 0.0016049999999999676, 0.0007750000000000014, 0.0019850000000000007, 1.3877787807814457e-17, 0.00917]]","[[34], [33]]",34
35,"[[""1.72773668336874e9""], [""1.727736683368888e9""]]","[[""1.72773668344651e9""], [""1.727736683513594e9""]]","[[0.07776999473571777], [0.14470601081848145]]",0.14470601081848145,0.0027790069580078125,0.14748501777648926,"[0.015000000000000013, 0.0, 0.99559, 0.9922700000000001, 0.0052049999999999996, 0.05484, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991555, 0.9871550000000001, 0.00429, 0.056284999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.984805, 0.9778850000000001, 0.015875, 0.06760999999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0006499999999999284, 0.00040000000000006697, 0.00020500000000000032, 0.0009899999999999978, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00021500000000007624, 0.0002249999999999197, 0.0007100000000000006, 0.000455000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0016249999999999876, 0.001254999999999895, 0.0008750000000000008, 0.0017800000000000038, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0006500000000000394, 0.00039999999999995595, 0.00020499999999999945, 0.0009899999999999978, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00021499999999996522, 0.00022500000000014175, 0.0007099999999999997, 0.0004549999999999971, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0016249999999999876, 0.0012550000000001171, 0.0008750000000000008, 0.00177999999999999, 1.3877787807814457e-17, 0.00917]]","[[35], [34]]",35
36,"[[""1.727736683519e9""], [""1.727736683519217e9""]]","[[""1.727736683599712e9""], [""1.727736683673578e9""]]","[[0.08071184158325195], [0.15436100959777832]]",0.15436100959777832,0.0027549266815185547,0.15711593627929688,"[0.015000000000000013, 0.0, 0.99622, 0.99294, 0.004995000000000001, 0.054525, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916950000000001, 0.98727, 0.004234999999999999, 0.05620000000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.985645, 0.9787899999999999, 0.015819999999999997, 0.067105, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0011099999999999444, 0.0008200000000000429, 5.000000000001531e-6, 0.0013049999999999937, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 3.999999999992898e-5, 0.0007649999999999992, 0.00036999999999999533, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0010250000000000536, 0.0007200000000000539, 0.0008200000000000013, 0.0012749999999999984, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0011100000000000554, 0.0008199999999999319, 4.999999999998929e-6, 0.0013050000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 4.0000000000040004e-5, 0.0007650000000000009, 0.0003700000000000092, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0010249999999999426, 0.0007199999999999429, 0.0008199999999999978, 0.0012749999999999984, 1.3877787807814457e-17, 0.00917]]","[[36], [35]]",36
37,"[[""1.727736683679079e9""], [""1.727736683679233e9""]]","[[""1.727736683771554e9""], [""1.727736683839286e9""]]","[[0.09247493743896484], [0.16005301475524902]]",0.16005301475524902,0.0033388137817382812,0.1633918285369873,"[0.015000000000000013, 0.0, 0.99643, 0.9931499999999999, 0.004805, 0.05443, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9918, 0.987355, 0.0043, 0.056075, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9867499999999999, 0.9799950000000001, 0.01565, 0.06645000000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0013400000000000079, 0.0010499999999998844, 0.00019499999999999986, 0.0013999999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00021999999999999797, 0.0002550000000000052, 0.0007000000000000001, 0.00024500000000000216, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003300000000000525, 0.00012499999999993072, 0.0006499999999999978, 0.0006199999999999956, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0013400000000000079, 0.0010500000000001064, 0.00019499999999999986, 0.0013999999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00021999999999999797, 0.0002550000000000052, 0.0007000000000000001, 0.00024500000000000216, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00032999999999994145, 0.00012500000000004174, 0.0006500000000000013, 0.0006200000000000094, 1.3877787807814457e-17, 0.00917]]","[[37], [36]]",37
38,"[[""1.727736683845414e9""], [""1.727736683845644e9""]]","[[""1.7277366839316e9""], [""1.727736683993576e9""]]","[[0.08618617057800293], [0.1479320526123047]]",0.1479320526123047,0.0028429031372070312,0.15077495574951172,"[0.015000000000000013, 0.0, 0.9961700000000001, 0.9928400000000001, 0.004659999999999999, 0.05459, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99181, 0.9873500000000001, 0.004489999999999999, 0.055955000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98786, 0.9812299999999999, 0.015409999999999997, 0.06579, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0012800000000000589, 0.0010500000000001064, 0.00033999999999999916, 0.001239999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00030999999999992145, 0.00036000000000002697, 0.0005099999999999992, 0.00012499999999999317, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00029000000000001247, 0.00037999999999993594, 0.0004100000000000041, 3.999999999999837e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0012799999999998368, 0.0010499999999999954, 0.0003400000000000009, 0.001239999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00031000000000003247, 0.00035999999999991594, 0.0005100000000000009, 0.00012500000000000705, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00029000000000001247, 0.00038000000000004697, 0.00040999999999999717, 3.999999999999837e-5, 1.3877787807814457e-17, 0.00917]]","[[38], [37]]",38
39,"[[""1.727736683999519e9""], [""1.727736683999813e9""]]","[[""1.727736684091578e9""], [""1.727736684153448e9""]]","[[0.09205889701843262], [0.15363502502441406]]",0.15363502502441406,0.0030059814453125,0.15664100646972656,"[0.015000000000000013, 0.0, 0.9955099999999999, 0.99209, 0.004595, 0.054974999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99171, 0.98723, 0.00476, 0.05588, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.988795, 0.98228, 0.01514, 0.06525, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0009599999999998499, 0.0008099999999999774, 0.000405, 0.0008549999999999947, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00025999999999992696, 0.0003300000000000525, 0.00024000000000000063, 5.000000000000143e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007449999999999957, 0.0007099999999999884, 0.0001399999999999995, 0.0005799999999999972, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0009600000000000719, 0.0008099999999999774, 0.000405, 0.0008550000000000016, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.000260000000000038, 0.00032999999999994145, 0.00023999999999999976, 5.000000000000143e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007449999999999957, 0.0007099999999999884, 0.00014000000000000123, 0.0005799999999999972, 1.3877787807814457e-17, 0.00917]]","[[39], [38]]",39
40,"[[""1.727736684159385e9""], [""1.727736684159558e9""]]","[[""1.727736684251745e9""], [""1.727736684303324e9""]]","[[0.09236001968383789], [0.14376592636108398]]",0.14376592636108398,0.0027010440826416016,0.14646697044372559,"[0.015000000000000013, 0.0, 0.99457, 0.9910450000000001, 0.0046099999999999995, 0.055505000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99153, 0.987045, 0.005070000000000002, 0.05585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9894100000000001, 0.983, 0.01488, 0.0649, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00044999999999995044, 0.0004050000000000997, 0.0003899999999999997, 0.00032500000000000584, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0001100000000000545, 0.00018499999999999073, 6.999999999999802e-5, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0009700000000001374, 0.0008299999999999974, 0.00012000000000000031, 0.0009300000000000003, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00045000000000006146, 0.0004049999999999887, 0.0003900000000000006, 0.00032499999999999196, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010999999999994348, 0.00018500000000010175, 7.000000000000148e-5, 1.9999999999999185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0009699999999999154, 0.0008299999999999974, 0.00011999999999999858, 0.0009300000000000003, 1.3877787807814457e-17, 0.00917]]","[[40], [39]]",40
41,"[[""1.727736684309322e9""], [""1.727736684309483e9""]]","[[""1.727736684401554e9""], [""1.727736684453631e9""]]","[[0.09223198890686035], [0.1441478729248047]]",0.1441478729248047,0.0031130313873291016,0.1472609043121338,"[0.015000000000000013, 0.0, 0.9935600000000002, 0.98993, 0.0046900000000000015, 0.05608, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9913350000000001, 0.986845, 0.005365, 0.05586, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.989675, 0.983325, 0.014674999999999997, 0.06477, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00012999999999974143, 7.00000000000145e-5, 0.00031000000000000125, 0.0002500000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.499999999995623e-5, 2.5000000000052758e-5, 0.0003649999999999999, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0009649999999999936, 0.0007650000000000157, 0.00032499999999999717, 0.0010599999999999915, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00013000000000018552, 7.00000000000145e-5, 0.00030999999999999864, 0.0002500000000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.500000000006725e-5, 2.4999999999941735e-5, 0.0003649999999999999, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0009649999999999936, 0.0007650000000000157, 0.00032500000000000237, 0.0010600000000000054, 1.3877787807814457e-17, 0.00917]]","[[41], [40]]",41
42,"[[""1.727736684459934e9""], [""1.727736684460093e9""]]","[[""1.727736684536668e9""], [""1.727736684603527e9""]]","[[0.07673406600952148], [0.1434340476989746]]",0.1434340476989746,0.0027899742126464844,0.1462240219116211,"[0.015000000000000013, 0.0, 0.9926749999999998, 0.98895, 0.00482, 0.05658, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991185, 0.986715, 0.00558, 0.055885000000000004, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9896099999999999, 0.9832899999999999, 0.01454, 0.064845, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0006650000000002487, 0.0005100000000000104, 0.0001799999999999996, 0.0007500000000000007, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002849999999999797, 0.00022500000000003073, 0.0005799999999999998, 5.4999999999992555e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0007999999999999119, 0.0005699999999998484, 0.00046000000000000034, 0.0009849999999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0006649999999998046, 0.0005100000000000104, 0.00018000000000000047, 0.0007500000000000007, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002849999999999797, 0.00022500000000003073, 0.0005799999999999998, 5.500000000000643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0008000000000001339, 0.0005700000000000705, 0.0004599999999999986, 0.0009849999999999998, 1.3877787807814457e-17, 0.00917]]","[[42], [41]]",42
43,"[[""1.72773668460959e9""], [""1.727736684609755e9""]]","[[""1.72773668469788e9""], [""1.727736684753481e9""]]","[[0.08828997611999512], [0.14372587203979492]]",0.14372587203979492,0.0028350353240966797,0.1465609073638916,"[0.015000000000000013, 0.0, 0.9920800000000001, 0.9883, 0.004964999999999999, 0.056920000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9911599999999999, 0.986705, 0.005685, 0.05589499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9893050000000001, 0.9829700000000001, 0.014495000000000001, 0.06506, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0010299999999999754, 0.0008200000000000429, 3.4999999999998574e-5, 0.0010899999999999938, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003900000000001125, 0.0003449999999999287, 0.0006849999999999998, 6.50000000000095e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0005350000000000632, 0.000320000000000098, 0.0005050000000000002, 0.0007700000000000068, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0010300000000000864, 0.0008199999999999319, 3.5000000000001176e-5, 0.0010900000000000076, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00038999999999989043, 0.0003450000000000397, 0.0006849999999999998, 6.499999999999562e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0005349999999999522, 0.00031999999999987594, 0.0005049999999999985, 0.0007699999999999929, 1.3877787807814457e-17, 0.00917]]","[[43], [42]]",43
44,"[[""1.727736684759662e9""], [""1.727736684759839e9""]]","[[""1.72773668484176e9""], [""1.7277366848936e9""]]","[[0.08209800720214844], [0.13376092910766602]]",0.13376092910766602,0.002994060516357422,0.13675498962402344,"[0.015000000000000013, 0.0, 0.99187, 0.9880699999999999, 0.0051, 0.05704499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99127, 0.9868449999999999, 0.00566, 0.055865, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9888449999999999, 0.98248, 0.014525, 0.065355, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0011700000000000044, 0.0009400000000000519, 9.99999999999994e-5, 0.0012150000000000077, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00039000000000000146, 0.00037500000000012523, 0.00066, 3.500000000000031e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002549999999998942, 7.999999999996898e-5, 0.00047499999999999973, 0.0004750000000000032, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0011700000000000044, 0.0009399999999999409, 0.00010000000000000026, 0.0012149999999999939, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00039000000000000146, 0.0003749999999999032, 0.00066, 3.500000000000031e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00025500000000011624, 7.999999999996898e-5, 0.00047499999999999973, 0.0004750000000000032, 1.3877787807814457e-17, 0.00917]]","[[44], [43]]",44
45,"[[""1.72773668489969e9""], [""1.727736684899863e9""]]","[[""1.72773668498748e9""], [""1.72773668504354e9""]]","[[0.08779001235961914], [0.1436769962310791]]",0.1436769962310791,0.002846956253051758,0.14652395248413086,"[0.015000000000000013, 0.0, 0.9920599999999999, 0.98829, 0.005205000000000001, 0.056935, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9915100000000001, 0.9871100000000002, 0.005525, 0.055804999999999993, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98836, 0.9819199999999999, 0.014609999999999998, 0.065665, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.001060000000000061, 0.0008500000000000174, 0.00020499999999999859, 0.0011050000000000018, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00026999999999988145, 0.00028999999999990145, 0.0005249999999999994, 2.4999999999990308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 0.00010000000000010001, 0.000389999999999998, 0.00016499999999999848, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0010599999999999499, 0.0008500000000000174, 0.0002050000000000012, 0.0011050000000000018, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002700000000001035, 0.0002900000000001235, 0.0005250000000000003, 2.5000000000004186e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 9.999999999987796e-5, 0.00039000000000000146, 0.00016499999999999848, 1.3877787807814457e-17, 0.00917]]","[[45], [44]]",45
46,"[[""1.727736685049681e9""], [""1.727736685049842e9""]]","[[""1.727736685126698e9""], [""1.727736685193654e9""]]","[[0.07701706886291504], [0.1438121795654297]]",0.1438121795654297,0.003034830093383789,0.14684700965881348,"[0.015000000000000013, 0.0, 0.9925900000000001, 0.988865, 0.005264999999999999, 0.05663, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9918149999999999, 0.98745, 0.005305000000000001, 0.055715, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98789, 0.9813800000000001, 0.01474, 0.065935, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0007499999999999174, 0.0005950000000000122, 0.00026500000000000135, 0.0008000000000000021, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 7.500000000015827e-5, 0.00011999999999989797, 0.0003049999999999997, 0.00011500000000000399, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00017000000000000348, 0.00020999999999982144, 0.0002599999999999998, 0.00010500000000000786, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0007500000000000284, 0.0005950000000000122, 0.00026499999999999874, 0.0008000000000000021, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 7.499999999993623e-5, 0.00012000000000000899, 0.0003050000000000006, 0.00011499999999999705, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00017000000000000348, 0.0002100000000001545, 0.0002599999999999998, 0.00010499999999999399, 1.3877787807814457e-17, 0.00917]]","[[46], [45]]",46
47,"[[""1.72773668519983e9""], [""1.727736685199994e9""]]","[[""1.727736685291644e9""], [""1.727736685343576e9""]]","[[0.09181404113769531], [0.14358186721801758]]",0.14358186721801758,0.002939939498901367,0.14652180671691895,"[0.015000000000000013, 0.0, 0.99332, 0.98967, 0.005265000000000001, 0.056209999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9921250000000001, 0.9877799999999999, 0.00504, 0.055624999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987515, 0.980945, 0.014890000000000002, 0.066135, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00031999999999998696, 0.00023999999999990695, 0.0002649999999999996, 0.00038000000000000533, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00014500000000017277, 7.999999999985796e-5, 4.0000000000000105e-5, 0.00020499999999999685, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002749999999999142, 0.00024500000000005073, 0.00011000000000000246, 0.0003049999999999997, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00031999999999998696, 0.00024000000000001798, 0.0002650000000000005, 0.0003799999999999984, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0001449999999998397, 8.000000000008001e-5, 4.0000000000000105e-5, 0.0002050000000000038, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002750000000000252, 0.0002449999999999397, 0.00010999999999999725, 0.0003049999999999997, 1.3877787807814457e-17, 0.00917]]","[[47], [46]]",47
48,"[[""1.727736685349743e9""], [""1.727736685349911e9""]]","[[""1.727736685441632e9""], [""1.727736685503671e9""]]","[[0.0918891429901123], [0.15375995635986328]]",0.15375995635986328,0.0027141571044921875,0.15647411346435547,"[0.015000000000000013, 0.0, 0.9940900000000001, 0.990525, 0.0052250000000000005, 0.055755000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9923549999999999, 0.988025, 0.004785, 0.05555500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987245, 0.980615, 0.015044999999999998, 0.06625, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00013000000000018552, 0.00012500000000004174, 0.0002249999999999995, 7.500000000000562e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003349999999998632, 0.0002550000000000052, 0.0002149999999999999, 0.0002750000000000044, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003149999999999542, 0.00023499999999998522, 4.5000000000001636e-5, 0.0004199999999999898, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00012999999999985246, 0.00012500000000004174, 0.00022500000000000037, 7.499999999999174e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00033500000000008523, 0.0002550000000000052, 0.0002149999999999999, 0.00027499999999999053, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00031500000000006523, 0.00023499999999998522, 4.4999999999998166e-5, 0.0004200000000000037, 1.3877787807814457e-17, 0.00917]]","[[48], [47]]",48
49,"[[""1.727736685509624e9""], [""1.727736685509783e9""]]","[[""1.72773668560151e9""], [""1.727736685653449e9""]]","[[0.09188604354858398], [0.14366602897644043]]",0.14366602897644043,0.002836942672729492,0.14650297164916992,"[0.015000000000000013, 0.0, 0.9947599999999999, 0.99127, 0.005155, 0.055355, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.992455, 0.9881200000000001, 0.00459, 0.05553999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987095, 0.98043, 0.015175000000000001, 0.06629499999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0005099999999998994, 0.00042999999999993044, 0.00015499999999999976, 0.0004750000000000032, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004450000000000287, 0.0003700000000000925, 0.00041000000000000064, 0.00028999999999999165, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00031500000000006523, 0.00019000000000002348, 0.0001749999999999998, 0.0004650000000000071, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0005100000000001215, 0.00043000000000004146, 0.00015499999999999976, 0.00047499999999999626, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004450000000000287, 0.00036999999999987043, 0.0004099999999999998, 0.00029000000000000553, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003149999999999542, 0.00019000000000002348, 0.00017500000000000154, 0.0004649999999999932, 1.3877787807814457e-17, 0.00917]]","[[49], [48]]",49
50,"[[""1.727736685659936e9""], [""1.727736685660087e9""]]","[[""1.727736685751573e9""], [""1.727736685813518e9""]]","[[0.09163713455200195], [0.15343093872070312]]",0.15343093872070312,0.0057108402252197266,0.15914177894592285,"[0.015000000000000013, 0.0, 0.99521, 0.9917750000000001, 0.005065, 0.05508, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.992395, 0.9880449999999998, 0.004484999999999998, 0.055585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9870499999999999, 0.98037, 0.01528, 0.06627999999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0007400000000000739, 0.0006150000000000322, 6.499999999999995e-5, 0.0007499999999999937, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004450000000000287, 0.0003849999999998577, 0.0005149999999999981, 0.00024500000000000216, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002900000000001235, 0.00014999999999998348, 0.000279999999999999, 0.00045000000000000595, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0007399999999999629, 0.0006149999999999212, 6.499999999999995e-5, 0.0007500000000000007, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0004449999999999177, 0.00038500000000019075, 0.0005150000000000024, 0.0002449999999999952, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00028999999999990145, 0.00014999999999998348, 0.00028000000000000073, 0.0004499999999999921, 1.3877787807814457e-17, 0.00917]]","[[50], [49]]",50
