Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.729365477750513e9""], [""1.729365477750748e9""]]","[[""1.729365484444646e9""], [""1.729365484445791e9""]]","[Float64[], Float64[]]","[[0.15], [0.15]]",0.15,0.218580961227417,0.368580961227417,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.729365484664753e9""], [""1.729365484664924e9""]]","[[""1.729365484758362e9""], [""1.729365485104458e9""]]","[[0.02338], Float64[]]","[[0.09360909461975098], [0.15]]",0.15,0.0010387897491455078,0.1510387897491455,"[0.5075000000000002, 0.5045850000000002, 0.9676800000000002, 0.9512500000000003, 0.8952150000000002, 0.6106800000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9675900000000003, 0.9512500000000003, 0.8216500000000002, 0.6345000000000002, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 0.9676650000000002, 0.9512500000000003, 0.9119900000000002, 0.5474250000000002, 0.5075000000000002, 0.5045850000000002]","[[0.49250000000000016, 0.49541500000000016, 0.03232000000000024, 0.04875000000000029, 0.10478500000000024, 0.3893200000000002, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.03241000000000027, 0.04875000000000029, 0.17835000000000023, 0.36550000000000016, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.032335000000000225, 0.04875000000000029, 0.08801000000000014, 0.45257500000000017, 0.49250000000000016, 0.49541500000000016], [0.4924999999999998, 0.4954149999999998, 0.03231999999999979, 0.04874999999999974, 0.1047849999999998, 0.3893199999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03240999999999972, 0.04874999999999974, 0.1783499999999998, 0.3654999999999998, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.03233499999999978, 0.04874999999999974, 0.08800999999999981, 0.45257499999999984, 0.4924999999999998, 0.4954149999999998]]","[[1], Int64[]]",1
3,"[[""1.729365485105696e9""], [""1.729365485105849e9""]]","[[""1.729365485351682e9""], [""1.729365485248111e9""]]","[Float64[], [0.0795]]","[[0.15], [0.14226198196411133]]",0.15,0.0012240409851074219,0.15122404098510742,"[0.015000000000000097, 0.009165000000000062, 0.9638, 0.9440599999999999, 0.397715, 0.15693000000000001, 0.015000000000000097, 5.551115123125783e-17, 0.015000000000000097, 0.009165000000000062, 0.9642349999999998, 0.9434449999999999, 0.32415, 0.18075000000000002, 0.015000000000000097, 5.551115123125783e-17, 0.015000000000000097, 0.009165000000000062, 0.967665, 0.9489599999999999, 0.4194900000000001, 0.08034000000000005, 0.015000000000000097, 5.551115123125783e-17]","[[9.71445146547012e-17, 4.999999999937346e-6, 0.02844000000000002, 0.04155999999999993, 0.392715, 0.06442999999999999, 9.71445146547012e-17, 0.009169999999999944, 9.71445146547012e-17, 4.999999999937346e-6, 0.02905499999999983, 0.0409449999999999, 0.31915, 0.08825, 9.71445146547012e-17, 0.009169999999999944, 9.71445146547012e-17, 4.999999999937346e-6, 0.032335, 0.046459999999999946, 0.40448999999999996, 0.014509999999999953, 9.71445146547012e-17, 0.009169999999999944], [9.71445146547012e-17, 5.000000000062246e-6, 0.02844000000000002, 0.04156000000000015, 0.392715, 0.06443000000000002, 9.71445146547012e-17, 0.009170000000000055, 9.71445146547012e-17, 5.000000000062246e-6, 0.029055000000000164, 0.04094500000000012, 0.31915, 0.08825000000000002, 9.71445146547012e-17, 0.009170000000000055, 9.71445146547012e-17, 5.000000000062246e-6, 0.032335, 0.04646000000000006, 0.40449000000000007, 0.01451000000000005, 9.71445146547012e-17, 0.009170000000000055]]","[Int64[], [1]]",2
4,"[[""1.729365485353133e9""], [""1.729365485353258e9""]]","[[""1.729365485432881e9""], [""1.729365485488051e9""]]","[[0.02253], [0.05559]]","[[0.07974815368652344], [0.13479304313659668]]",0.13479304313659668,0.0010950565338134766,0.13588809967041016,"[0.015000000000000013, 0.0, 0.94277, 0.924555, 0.04040499999999997, 0.2172, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9428200000000001, 0.9242750000000001, 0.07233, 0.215285, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.948485, 0.9288, 0.04869000000000001, 0.231795, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022055000000000047, 0.035405000000000034, 0.16137, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007640000000000091, 0.0217750000000001, 0.06733, 0.159455, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.033689999999999984, 0.165965, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.007410000000000028, 0.022054999999999936, 0.03540499999999997, 0.16137, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.007639999999999869, 0.021774999999999878, 0.06733, 0.159455, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013155000000000028, 0.02629999999999999, 0.03369000000000001, 0.165965, 1.3877787807814457e-17, 0.00917]]","[[2], [2]]",3
5,"[[""1.729365485489314e9""], [""1.729365485489431e9""]]","[[""1.72936548557349e9""], [""1.729365485618015e9""]]","[[0.02247], [0.064]]","[[0.08417582511901855], [0.1285841464996338]]",0.1285841464996338,0.0011029243469238281,0.12968707084655762,"[0.015000000000000013, 0.0, 0.9348299999999999, 0.920795, -0.14649, 0.20131, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.94144, 0.92918, -0.071365, 0.17900500000000003, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.944665, 0.928735, -0.14916, 0.25700999999999996, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.017200000000000104, 0.006704999999999961, 0.15149, 0.14548, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019039999999999946, 0.011279999999999957, 0.076365, 0.12257499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005695000000000006, 0.003695000000000004, 0.16416, 0.19118000000000002, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.017199999999999993, 0.006705000000000072, 0.15149, 0.14548, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019040000000000057, 0.011279999999999957, 0.076365, 0.12257500000000002, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005695000000000006, 0.003695000000000004, 0.16415999999999997, 0.19117999999999996, 1.3877787807814457e-17, 0.00917]]","[[3], [3]]",4
6,"[[""1.729365485619283e9""], [""1.729365485619387e9""]]","[[""1.729365485693564e9""], [""1.729365485737981e9""]]","[[0.02256], [0.06074]]","[[0.07428097724914551], [0.11859416961669922]]",0.11859416961669922,0.0009889602661132812,0.1195831298828125,"[0.015000000000000013, 0.0, 0.9578500000000001, 0.9485349999999999, -0.162735, 0.14935, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9667399999999998, 0.9589449999999999, -0.099295, 0.1259, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9611099999999999, 0.95097, -0.16539500000000001, 0.192675, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.01869999999999994, 0.015755000000000075, 0.167735, 0.056849999999999984, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018260000000000165, 0.01829500000000006, 0.104295, 0.033399999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.015260000000000051, 0.013090000000000046, 0.18039499999999997, 0.10188499999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.01870000000000005, 0.015754999999999852, 0.167735, 0.05685000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.018259999999999832, 0.01829499999999995, 0.104295, 0.03340000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.01525999999999994, 0.013089999999999935, 0.18039500000000003, 0.10188500000000002, 1.3877787807814457e-17, 0.00917]]","[[4], [4]]",5
7,"[[""1.729365485739142e9""], [""1.729365485739246e9""]]","[[""1.729365485953819e9""], [""1.729365485858103e9""]]","[Float64[], [0.06254]]","[[0.15], [0.11885714530944824]]",0.15,0.0007278919219970703,0.15072789192199706,"[0.015000000000000013, 0.0, 0.97089, 0.9616350000000001, -0.162735, 0.14935, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98233, 0.97478, -0.099295, 0.12589999999999998, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.96635, 0.955415, -0.165395, 0.19853, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.005659999999999998, 0.002654999999999852, 0.167735, 0.056849999999999984, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00266999999999995, 0.0024600000000000177, 0.104295, 0.03340000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010019999999999918, 0.008645000000000014, 0.180395, 0.09602999999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.005659999999999998, 0.002655000000000074, 0.167735, 0.05685000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.002670000000000061, 0.0024600000000000177, 0.104295, 0.033399999999999985, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.010020000000000029, 0.008645000000000014, 0.18039499999999997, 0.09603000000000002, 1.3877787807814457e-17, 0.00917]]","[Int64[], [5]]",6
8,"[[""1.729365485954699e9""], [""1.729365485954808e9""]]","[[""1.729365486043768e9""], [""1.729365486078121e9""]]","[[0.02373], [0.05933]]","[[0.08906888961791992], [0.12331295013427734]]",0.12331295013427734,0.0011990070343017578,0.1245119571685791,"[0.015000000000000013, 0.0, 0.989615, 0.9854099999999999, 0.00014000000000000123, 0.06764999999999997, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.998315, 0.994185, -0.010685, 0.062855, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98005, 0.97241, 0.0070199999999999985, 0.07599, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0071550000000000225, 0.009200000000000097, 0.0048600000000000015, 0.024849999999999976, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003750000000000142, 0.0035850000000000604, 0.015685, 0.02964499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009539999999999993, 0.01146999999999998, 0.00798, 0.02651, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0071550000000000225, 0.009199999999999875, 0.004859999999999999, 0.024850000000000025, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0003749999999999032, 0.0035849999999999493, 0.015685, 0.029645000000000005, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009539999999999993, 0.01146999999999998, 0.007980000000000001, 0.026509999999999992, 1.3877787807814457e-17, 0.00917]]","[[5], [6]]",7
9,"[[""1.729365486079511e9""], [""1.729365486079619e9""]]","[[""1.729365486173434e9""], [""1.729365486197926e9""]]","[[0.02529], [0.06487]]","[[0.09392309188842773], [0.11830711364746094]]",0.11830711364746094,0.0013208389282226562,0.1196279525756836,"[0.015000000000000013, 0.0, 1.001425, 0.9975200000000001, 0.085, 0.042054999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.00215, 1.0, 0.042425000000000004, 0.03319000000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99482, 0.9880550000000001, 0.09593000000000002, 0.02737, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0010650000000000936, 0.0024799999999999267, 0.08, 0.050445, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0019700000000000273, 0.0, 0.037425, 0.035760000000000014, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0015800000000000258, 0.0013049999999998896, 0.08092999999999997, 0.0744, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0010650000000000936, 0.0024800000000000377, 0.08, 0.050445000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0019699999999998052, 0.0, 0.03742500000000001, 0.035759999999999986, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0015799999999999148, 0.0013050000000001116, 0.08093000000000002, 0.0744, 1.3877787807814457e-17, 0.00917]]","[[6], [7]]",8
10,"[[""1.729365486199448e9""], [""1.729365486199559e9""]]","[[""1.729365486293473e9""], [""1.729365486337837e9""]]","[[0.02475], [0.07315]]","[[0.0940248966217041], [0.13827800750732422]]",0.13827800750732422,0.0013720989227294922,0.1396501064300537,"[0.015000000000000013, 0.0, 1.00094, 0.99846, 0.08516, 0.028875, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 1.002205, 0.999865, 0.04732499999999999, 0.027624999999999997, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9947949999999999, 0.988665, 0.10063, 0.018250000000000002, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00262999999999991, 0.0015399999999999858, 0.08016, 0.026955, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0022050000000000125, 0.00013499999999999623, 0.042325, 0.028204999999999997, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005204999999999904, 0.004785000000000039, 0.08563000000000001, 0.04758, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0026300000000001322, 0.0015399999999999858, 0.08016, 0.026954999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0022050000000000125, 0.00013499999999999623, 0.042324999999999995, 0.028205, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.005205000000000126, 0.004785000000000039, 0.08563, 0.04758, 1.3877787807814457e-17, 0.00917]]","[[7], [8]]",9
