Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.776971	UE  PHY Rxed	77	6	31	2	1	0	UL_DCI
0.779471	UE  PHY Rxed	77	9	15	2	1	0	UL_DCI
0.780002	UE  PHY Rxed	78	0	0	2	1	0	MIB
0.781971	UE  PHY Rxed	78	1	31	2	1	0	UL_DCI
0.784471	UE  PHY Rxed	78	4	15	2	1	0	UL_DCI
0.785002	UE  PHY Rxed	78	5	0	2	1	0	SIB1
0.786971	UE  PHY Rxed	78	6	31	2	1	0	UL_DCI
0.789471	UE  PHY Rxed	78	9	15	2	1	0	UL_DCI
0.790002	UE  PHY Rxed	79	0	0	2	1	0	MIB
0.791971	UE  PHY Rxed	79	1	31	2	1	0	UL_DCI
0.794471	UE  PHY Rxed	79	4	15	2	1	0	UL_DCI
0.795002	UE  PHY Rxed	79	5	0	2	1	0	SIB1
0.796971	UE  PHY Rxed	79	6	31	2	1	0	UL_DCI
0.799471	UE  PHY Rxed	79	9	15	2	1	0	UL_DCI
